soort,species,abbr,gebied,overlap,type
rimpelroos,Rosa rugosa Thunb.,Rr,BehOve,41,anb_rechten
rimpelroos,Rosa rugosa Thunb.,Rr,Eigend,97,anb_rechten
rimpelroos,Rosa rugosa Thunb.,Rr,Erfpac,4,anb_rechten
rimpelroos,Rosa rugosa Thunb.,Rr,Huur,1,anb_rechten
rimpelroos,Rosa rugosa Thunb.,Rr,ProLan,4,anb_rechten
rimpelroos,Rosa rugosa Thunb.,Rr,AntKem,0.002721,in
rimpelroos,Rosa rugosa Thunb.,Rr,AntKem,0.003022,of
rimpelroos,Rosa rugosa Thunb.,Rr,AntKem,0.480799,sel
rimpelroos,Rosa rugosa Thunb.,Rr,BraWou,0.002177,in
rimpelroos,Rosa rugosa Thunb.,Rr,BraWou,0.002937,of
rimpelroos,Rosa rugosa Thunb.,Rr,BraWou,0.467172,sel
rimpelroos,Rosa rugosa Thunb.,Rr,DemZKe,0.003351,in
rimpelroos,Rosa rugosa Thunb.,Rr,DemZKe,0.004625,of
rimpelroos,Rosa rugosa Thunb.,Rr,DemZKe,0.735718,sel
rimpelroos,Rosa rugosa Thunb.,Rr,GroGor,0.002907,in
rimpelroos,Rosa rugosa Thunb.,Rr,GroGor,0.009952,of
rimpelroos,Rosa rugosa Thunb.,Rr,GroGor,1.583295,sel
rimpelroos,Rosa rugosa Thunb.,Rr,HKeVoe,0.000984,in
rimpelroos,Rosa rugosa Thunb.,Rr,HKeVoe,0.001090,of
rimpelroos,Rosa rugosa Thunb.,Rr,HKeVoe,0.173479,sel
rimpelroos,Rosa rugosa Thunb.,Rr,KusWes, 0.070864,in
rimpelroos,Rosa rugosa Thunb.,Rr,KusWes, 0.102796,of
rimpelroos,Rosa rugosa Thunb.,Rr,KusWes,16.353782,sel
rimpelroos,Rosa rugosa Thunb.,Rr,LtHKem,0.001183,in
rimpelroos,Rosa rugosa Thunb.,Rr,LtHKem,0.000792,of
rimpelroos,Rosa rugosa Thunb.,Rr,LtHKem,0.125947,sel
rimpelroos,Rosa rugosa Thunb.,Rr,Taxand,0.004739,in
rimpelroos,Rosa rugosa Thunb.,Rr,Taxand,0.004631,of
rimpelroos,Rosa rugosa Thunb.,Rr,Taxand,0.736736,sel
rimpelroos,Rosa rugosa Thunb.,Rr,VArSch,0.001138,in
rimpelroos,Rosa rugosa Thunb.,Rr,VArSch,0.003657,of
rimpelroos,Rosa rugosa Thunb.,Rr,VArSch,0.581818,sel
rimpelroos,Rosa rugosa Thunb.,Rr,ZanVla,0.002079,in
rimpelroos,Rosa rugosa Thunb.,Rr,ZanVla,0.003920,of
rimpelroos,Rosa rugosa Thunb.,Rr,ZanVla,0.623598,sel
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,PATDAT_excl_ob,0.149589,in
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,PATDAT_excl_ob,0.105056,of
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,PATDAT_excl_ob,3.124947,sel
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,PATDAT_excl_ob,524,n_domeinen
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,BehOve,116,anb_rechten
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,Eigend,363,anb_rechten
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,Erfpac,11,anb_rechten
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,Huur,17,anb_rechten
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,ProLan,17,anb_rechten
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,AntKem,0.017061,in
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,AntKem,0.101347,of
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,AntKem,3.014626,sel
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,BraWou,0.012963,in
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,BraWou,0.093509,of
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,BraWou,2.781498,sel
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,DemZKe,0.028274,in
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,DemZKe,0.208702,of
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,DemZKe,6.207983,sel
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,GroGor,0.005345,in
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,GroGor,0.097860,of
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,GroGor,2.910895,sel
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,HKeVoe,0.017305,in
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,HKeVoe,0.102518,of
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,HKeVoe,3.049447,sel
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,KusWes,0.013600,in
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,KusWes,0.105517,of
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,KusWes,3.138678,sel
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,LtHKem,0.019627,in
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,LtHKem,0.070278,of
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,LtHKem,2.090454,sel
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,Taxand,0.017945,in
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,Taxand,0.093799,of
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,Taxand,2.790124,sel
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,VArSch,0.004291,in
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,VArSch,0.073734,of
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,VArSch,2.193275,sel
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,ZanVla,0.012880,in
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,ZanVla,0.129903,of
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,ZanVla,3.864053,sel
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,PATDAT_excl_ob,0.053770,in
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,PATDAT_excl_ob,0.008886,of
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,PATDAT_excl_ob,1.123261,sel
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,PATDAT_excl_ob,207,n_domeinen
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,BehOve,42,anb_rechten
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,Eigend,147,anb_rechten
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,Erfpac,8,anb_rechten
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,Huur,3,anb_rechten
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,ProLan,7,anb_rechten
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,AntKem,0.007199,in
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,AntKem,0.010064,of
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,AntKem,1.272089,sel
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,BraWou,0.005602,in
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,BraWou,0.009510,of
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,BraWou,1.202078,sel
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,DemZKe,0.003436,in
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,DemZKe,0.005969,of
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,DemZKe,0.754482,sel
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,GroGor,0.009356,in
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,GroGor,0.040305,of
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,GroGor,5.094751,sel
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,HKeVoe,0.002699,in
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,HKeVoe,0.003763,of
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,HKeVoe,0.475651,sel
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,KusWes,0.007658,in
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,KusWes,0.013982,of
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,KusWes,1.767355,sel
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,LtHKem,0.003151,in
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,LtHKem,0.002655,of
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,LtHKem,0.335629,sel
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,Taxand,0.002947,in
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,Taxand,0.003624,of
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,Taxand,0.458132,sel
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,VArSch,0.006695,in
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,VArSch,0.027074,of
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,VArSch,3.422231,sel
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,ZanVla,0.004993,in
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,ZanVla,0.011851,of
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,ZanVla,1.497970,sel
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,PATDAT_excl_ob,0.109011,in
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,PATDAT_excl_ob,0.131287,of
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,PATDAT_excl_ob,2.277252,sel
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,PATDAT_excl_ob,541,n_domeinen
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,BehOve,125,anb_rechten
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,Eigend,373,anb_rechten
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,Erfpac,11,anb_rechten
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,Huur,17,anb_rechten
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,ProLan,15,anb_rechten
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,AntKem,0.029284,in
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,AntKem,0.298320,of
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,AntKem,5.174531,sel
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,BraWou,0.005016,in
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,BraWou,0.062043,of
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,BraWou,1.076180,sel
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,DemZKe,0.010513,in
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,DemZKe,0.133083,of
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,DemZKe,2.308406,sel
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,GroGor,0.007614,in
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,GroGor,0.239037,of
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,GroGor,4.146239,sel
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,HKeVoe,0.002787,in
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,HKeVoe,0.028310,of
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,HKeVoe,0.491056,sel
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,KusWes,0.018490,in
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,KusWes,0.246010,of
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,KusWes,4.267184,sel
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,LtHKem,0.004268,in
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,LtHKem,0.026205,of
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,LtHKem,0.454534,sel
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,Taxand,0.017806,in
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,Taxand,0.159603,of
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,Taxand,2.768399,sel
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,VArSch,0.004252,in
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,VArSch,0.125314,of
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,VArSch,2.173649,sel
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,ZanVla,0.008929,in
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,ZanVla,0.154431,of
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,ZanVla,2.678698,sel
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,PATDAT_excl_ob,0.151723,in
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,PATDAT_excl_ob,0.000146,of
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,PATDAT_excl_ob,3.169513,sel
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,PATDAT_excl_ob,6,n_domeinen
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,BehOve,1,anb_rechten
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,Eigend,4,anb_rechten
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,ProLan,1,anb_rechten
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,DemZKe,0.006155,in
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,DemZKe,0.000062,of
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,DemZKe,1.351494,sel
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,GroGor,0.003917,in
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,GroGor,0.000099,of
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,GroGor,2.133315,sel
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,KusWes, 0.088591,in
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,KusWes, 0.000944,of
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,KusWes,20.444830,sel
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,VArSch, 0.053059,in
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,VArSch, 0.001253,of
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,VArSch,27.122489,sel
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,AntKem,0,in
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,AntKem,0,of
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,AntKem,0,sel
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,BraWou,0,in
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,BraWou,0,of
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,BraWou,0,sel
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,HKeVoe,0,in
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,HKeVoe,0,of
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,HKeVoe,0,sel
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,LtHKem,0,in
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,LtHKem,0,of
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,LtHKem,0,sel
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,Taxand,0,in
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,Taxand,0,of
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,Taxand,0,sel
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,ZanVla,0,in
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,ZanVla,0,of
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,ZanVla,0,sel
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,PATDAT_excl_ob,0.157712,in
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,PATDAT_excl_ob,0.003282,of
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,PATDAT_excl_ob,3.294643,sel
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,PATDAT_excl_ob,61,n_domeinen
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,BehOve,12,anb_rechten
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,Eigend,42,anb_rechten
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,Erfpac,1,anb_rechten
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,Huur,4,anb_rechten
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,ProLan,2,anb_rechten
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,AntKem,0.017988,in
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,AntKem,0.003166,of
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,AntKem,3.178465,sel
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,BraWou,0.002262,in
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,BraWou,0.000483,of
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,BraWou,0.485361,sel
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,DemZKe,0.018554,in
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,DemZKe,0.004058,of
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,DemZKe,4.073821,sel
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,GroGor,0.016805,in
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,GroGor,0.009116,of
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,GroGor,9.151629,sel
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,HKeVoe,0.018209,in
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,HKeVoe,0.003196,of
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,HKeVoe,3.208711,sel
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,KusWes,0.001063,in
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,KusWes,0.000244,of
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,KusWes,0.245234,sel
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,LtHKem,0.009652,in
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,LtHKem,0.001024,of
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,LtHKem,1.028021,sel
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,Taxand,0.063083,in
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,Taxand,0.009770,of
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,Taxand,9.808088,sel
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,VArSch,0.000673,in
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,VArSch,0.000343,of
