soort,species,abbr,gebied,overlap,type
Canadese guldenroede,Solidago canadensis L.,Sc,SBP  Rivierdonderpad,0.002606,of
Canadese guldenroede,Solidago canadensis L.,Sc,SBP  Rivierdonderpad,1.615170,sel
reuzenbalsemien,Impatiens glandulifera Royle,Ig,SBP  Beekprik,0.010614,in
reuzenbalsemien,Impatiens glandulifera Royle,Ig,SBP  Beekprik,0.056565,of
reuzenbalsemien,Impatiens glandulifera Royle,Ig,SBP  Beekprik,3.783168,sel
reuzenbalsemien,Impatiens glandulifera Royle,Ig,SBP  Kleine Modderkruiper,0.007612,in
reuzenbalsemien,Impatiens glandulifera Royle,Ig,SBP  Kleine Modderkruiper,0.040566,of
reuzenbalsemien,Impatiens glandulifera Royle,Ig,SBP  Kleine Modderkruiper,2.713154,sel
reuzenbalsemien,Impatiens glandulifera Royle,Ig,SBP  Rivierdonderpad,0.013117,in
reuzenbalsemien,Impatiens glandulifera Royle,Ig,SBP  Rivierdonderpad,0.069905,of
reuzenbalsemien,Impatiens glandulifera Royle,Ig,SBP  Rivierdonderpad,4.675366,sel
Chinese prachtslang,"Elaphe taeniura (Cope, 1861)",Et,SBP  Beekprik,0,in
Chinese prachtslang,"Elaphe taeniura (Cope, 1861)",Et,SBP  Beekprik,0,of
Chinese prachtslang,"Elaphe taeniura (Cope, 1861)",Et,SBP  Beekprik,0,sel
Chinese prachtslang,"Elaphe taeniura (Cope, 1861)",Et,SBP  Kleine Modderkruiper,0,in
Chinese prachtslang,"Elaphe taeniura (Cope, 1861)",Et,SBP  Kleine Modderkruiper,0,of
Chinese prachtslang,"Elaphe taeniura (Cope, 1861)",Et,SBP  Kleine Modderkruiper,0,sel
Chinese prachtslang,"Elaphe taeniura (Cope, 1861)",Et,SBP  Rivierdonderpad,0,in
Chinese prachtslang,"Elaphe taeniura (Cope, 1861)",Et,SBP  Rivierdonderpad,0,of
Chinese prachtslang,"Elaphe taeniura (Cope, 1861)",Et,SBP  Rivierdonderpad,0,sel
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,SBP  Beekprik,0.008173,in
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,SBP  Beekprik,0.001519,of
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,SBP  Beekprik,2.913351,sel
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,SBP  Kleine Modderkruiper,0.015481,in
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,SBP  Kleine Modderkruiper,0.002876,of
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,SBP  Kleine Modderkruiper,5.518179,sel
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,SBP  Rivierdonderpad,0.012088,in
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,SBP  Rivierdonderpad,0.002246,of
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,SBP  Rivierdonderpad,4.308762,sel
blauwbandgrondel,"Pseudorasbora parva Temminck & Schlegel, 1846",Pp,SBP  Beekprik,0.005368,in
blauwbandgrondel,"Pseudorasbora parva Temminck & Schlegel, 1846",Pp,SBP  Beekprik,0.001088,of
blauwbandgrondel,"Pseudorasbora parva Temminck & Schlegel, 1846",Pp,SBP  Beekprik,1.913493,sel
blauwbandgrondel,"Pseudorasbora parva Temminck & Schlegel, 1846",Pp,SBP  Kleine Modderkruiper,0.014880,in
blauwbandgrondel,"Pseudorasbora parva Temminck & Schlegel, 1846",Pp,SBP  Kleine Modderkruiper,0.003016,of
blauwbandgrondel,"Pseudorasbora parva Temminck & Schlegel, 1846",Pp,SBP  Kleine Modderkruiper,5.303940,sel
blauwbandgrondel,"Pseudorasbora parva Temminck & Schlegel, 1846",Pp,SBP  Rivierdonderpad,0.011201,in
blauwbandgrondel,"Pseudorasbora parva Temminck & Schlegel, 1846",Pp,SBP  Rivierdonderpad,0.002270,of
blauwbandgrondel,"Pseudorasbora parva Temminck & Schlegel, 1846",Pp,SBP  Rivierdonderpad,3.992365,sel
struikaster,Baccharis halimifolia L.,Bh,SBP  Beekprik,0,in
struikaster,Baccharis halimifolia L.,Bh,SBP  Beekprik,0,of
struikaster,Baccharis halimifolia L.,Bh,SBP  Beekprik,0,sel
struikaster,Baccharis halimifolia L.,Bh,SBP  Kleine Modderkruiper,0,in
struikaster,Baccharis halimifolia L.,Bh,SBP  Kleine Modderkruiper,0,of
struikaster,Baccharis halimifolia L.,Bh,SBP  Kleine Modderkruiper,0,sel
struikaster,Baccharis halimifolia L.,Bh,SBP  Rivierdonderpad,0,in
struikaster,Baccharis halimifolia L.,Bh,SBP  Rivierdonderpad,0,of
struikaster,Baccharis halimifolia L.,Bh,SBP  Rivierdonderpad,0,sel
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,SBP  Beekprik,0.004735,in
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,SBP  Beekprik,0.000725,of
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,SBP  Beekprik,1.687817,sel
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,SBP  Kleine Modderkruiper,0.008775,in
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,SBP  Kleine Modderkruiper,0.001343,of
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,SBP  Kleine Modderkruiper,3.127925,sel
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,SBP  Rivierdonderpad,0.009575,in
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,SBP  Rivierdonderpad,0.001466,of
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,SBP  Rivierdonderpad,3.413000,sel
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,SBP  Beekprik,0.023864,in
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,SBP  Beekprik,0.005168,of
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,SBP  Beekprik,8.506216,sel
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,SBP  Kleine Modderkruiper, 0.040332,in
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,SBP  Kleine Modderkruiper, 0.008734,of
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,SBP  Kleine Modderkruiper,14.376250,sel
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,SBP  Rivierdonderpad,0.025771,in
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,SBP  Rivierdonderpad,0.005581,of
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,SBP  Rivierdonderpad,9.185975,sel
beverrat,"Myocastor coypus Molina, 1782",Mc,SBP  Beekprik,0.009542,in
beverrat,"Myocastor coypus Molina, 1782",Mc,SBP  Beekprik,0.000914,of
beverrat,"Myocastor coypus Molina, 1782",Mc,SBP  Beekprik,3.401021,sel
beverrat,"Myocastor coypus Molina, 1782",Mc,SBP  Kleine Modderkruiper,0.007272,in
beverrat,"Myocastor coypus Molina, 1782",Mc,SBP  Kleine Modderkruiper,0.000697,of
beverrat,"Myocastor coypus Molina, 1782",Mc,SBP  Kleine Modderkruiper,2.591933,sel
beverrat,"Myocastor coypus Molina, 1782",Mc,SBP  Rivierdonderpad,0.011349,in
beverrat,"Myocastor coypus Molina, 1782",Mc,SBP  Rivierdonderpad,0.001087,of
beverrat,"Myocastor coypus Molina, 1782",Mc,SBP  Rivierdonderpad,4.045131,sel
moerashyacint,Pontederia cordata L.,Pco,SBP  Beekprik,0.019598,in
moerashyacint,Pontederia cordata L.,Pco,SBP  Beekprik,0.002442,of
moerashyacint,Pontederia cordata L.,Pco,SBP  Beekprik,6.985414,sel
moerashyacint,Pontederia cordata L.,Pco,SBP  Kleine Modderkruiper,0.012920,in
moerashyacint,Pontederia cordata L.,Pco,SBP  Kleine Modderkruiper,0.001610,of
moerashyacint,Pontederia cordata L.,Pco,SBP  Kleine Modderkruiper,4.605278,sel
moerashyacint,Pontederia cordata L.,Pco,SBP  Rivierdonderpad,0.010388,in
moerashyacint,Pontederia cordata L.,Pco,SBP  Rivierdonderpad,0.001295,of
moerashyacint,Pontederia cordata L.,Pco,SBP  Rivierdonderpad,3.702817,sel
vijfbladige wingerd,Parthenocissus quinquefolia (L.) Planch.,Pq,SBP  Beekprik,0.002336,in
vijfbladige wingerd,Parthenocissus quinquefolia (L.) Planch.,Pq,SBP  Beekprik,0.000204,of
vijfbladige wingerd,Parthenocissus quinquefolia (L.) Planch.,Pq,SBP  Beekprik,0.832557,sel
vijfbladige wingerd,Parthenocissus quinquefolia (L.) Planch.,Pq,SBP  Kleine Modderkruiper,0.001796,in
vijfbladige wingerd,Parthenocissus quinquefolia (L.) Planch.,Pq,SBP  Kleine Modderkruiper,0.000157,of
vijfbladige wingerd,Parthenocissus quinquefolia (L.) Planch.,Pq,SBP  Kleine Modderkruiper,0.640213,sel
vijfbladige wingerd,Parthenocissus quinquefolia (L.) Planch.,Pq,SBP  Rivierdonderpad,0.001289,in
vijfbladige wingerd,Parthenocissus quinquefolia (L.) Planch.,Pq,SBP  Rivierdonderpad,0.000113,of
vijfbladige wingerd,Parthenocissus quinquefolia (L.) Planch.,Pq,SBP  Rivierdonderpad,0.459430,sel
valse wingerd,Parthenocissus inserta (A.Kern.) Fritsch,Pi,SBP  Beekprik,0.000524,in
valse wingerd,Parthenocissus inserta (A.Kern.) Fritsch,Pi,SBP  Beekprik,0.000105,of
valse wingerd,Parthenocissus inserta (A.Kern.) Fritsch,Pi,SBP  Beekprik,0.186848,sel
valse wingerd,Parthenocissus inserta (A.Kern.) Fritsch,Pi,SBP  Kleine Modderkruiper,0.002122,in
valse wingerd,Parthenocissus inserta (A.Kern.) Fritsch,Pi,SBP  Kleine Modderkruiper,0.000425,of
valse wingerd,Parthenocissus inserta (A.Kern.) Fritsch,Pi,SBP  Kleine Modderkruiper,0.756458,sel
valse wingerd,Parthenocissus inserta (A.Kern.) Fritsch,Pi,SBP  Rivierdonderpad,0.002605,in
valse wingerd,Parthenocissus inserta (A.Kern.) Fritsch,Pi,SBP  Rivierdonderpad,0.000522,of
valse wingerd,Parthenocissus inserta (A.Kern.) Fritsch,Pi,SBP  Rivierdonderpad,0.928638,sel
Afghaanse duizendknoop,Koenigia polystachya (Wall. ex Meisn.) T.M.Schust. & Reveal,Kp,SBP  Beekprik,0.007616,in
Afghaanse duizendknoop,Koenigia polystachya (Wall. ex Meisn.) T.M.Schust. & Reveal,Kp,SBP  Beekprik,0.000256,of
Afghaanse duizendknoop,Koenigia polystachya (Wall. ex Meisn.) T.M.Schust. & Reveal,Kp,SBP  Beekprik,2.714774,sel
Afghaanse duizendknoop,Koenigia polystachya (Wall. ex Meisn.) T.M.Schust. & Reveal,Kp,SBP  Kleine Modderkruiper,0,in
Afghaanse duizendknoop,Koenigia polystachya (Wall. ex Meisn.) T.M.Schust. & Reveal,Kp,SBP  Kleine Modderkruiper,0,of
Afghaanse duizendknoop,Koenigia polystachya (Wall. ex Meisn.) T.M.Schust. & Reveal,Kp,SBP  Kleine Modderkruiper,0,sel
Afghaanse duizendknoop,Koenigia polystachya (Wall. ex Meisn.) T.M.Schust. & Reveal,Kp,SBP  Rivierdonderpad,0.000127,in
Afghaanse duizendknoop,Koenigia polystachya (Wall. ex Meisn.) T.M.Schust. & Reveal,Kp,SBP  Rivierdonderpad,0.000004,of
Afghaanse duizendknoop,Koenigia polystachya (Wall. ex Meisn.) T.M.Schust. & Reveal,Kp,SBP  Rivierdonderpad,0.045274,sel
grote waterteunisbloem,Ludwigia grandiflora (Michx.) Greuter & Burdet,Lgr,SBP  Beekprik,0.018442,in
grote waterteunisbloem,Ludwigia grandiflora (Michx.) Greuter & Burdet,Lgr,SBP  Beekprik,0.013620,of
grote waterteunisbloem,Ludwigia grandiflora (Michx.) Greuter & Burdet,Lgr,SBP  Beekprik,6.573554,sel
grote waterteunisbloem,Ludwigia grandiflora (Michx.) Greuter & Burdet,Lgr,SBP  Kleine Modderkruiper, 0.033017,in
grote waterteunisbloem,Ludwigia grandiflora (Michx.) Greuter & Burdet,Lgr,SBP  Kleine Modderkruiper, 0.024384,of
grote waterteunisbloem,Ludwigia grandiflora (Michx.) Greuter & Burdet,Lgr,SBP  Kleine Modderkruiper,11.768657,sel
grote waterteunisbloem,Ludwigia grandiflora (Michx.) Greuter & Burdet,Lgr,SBP  Rivierdonderpad,0.024603,in
grote waterteunisbloem,Ludwigia grandiflora (Michx.) Greuter & Burdet,Lgr,SBP  Rivierdonderpad,0.018170,of
grote waterteunisbloem,Ludwigia grandiflora (Michx.) Greuter & Burdet,Lgr,SBP  Rivierdonderpad,8.769554,sel
wasbeer,"Procyon lotor L., 1758",Plo,SBP  Beekprik,0.010089,in
wasbeer,"Procyon lotor L., 1758",Plo,SBP  Beekprik,0.000999,of
wasbeer,"Procyon lotor L., 1758",Plo,SBP  Beekprik,3.596255,sel
wasbeer,"Procyon lotor L., 1758",Plo,SBP  Kleine Modderkruiper,0.01030,in
wasbeer,"Procyon lotor L., 1758",Plo,SBP  Kleine Modderkruiper,0.00102,of
wasbeer,"Procyon lotor L., 1758",Plo,SBP  Kleine Modderkruiper,3.67120,sel
wasbeer,"Procyon lotor L., 1758",Plo,SBP  Rivierdonderpad,0.015336,in
wasbeer,"Procyon lotor L., 1758",Plo,SBP  Rivierdonderpad,0.001519,of
wasbeer,"Procyon lotor L., 1758",Plo,SBP  Rivierdonderpad,5.466407,sel
gele maskerbloem,Erythranthe guttata (DC.) G.L.Nesom,Eg,SBP  Beekprik,0.005981,in
gele maskerbloem,Erythranthe guttata (DC.) G.L.Nesom,Eg,SBP  Beekprik,0.000765,of
gele maskerbloem,Erythranthe guttata (DC.) G.L.Nesom,Eg,SBP  Beekprik,2.131985,sel
gele maskerbloem,Erythranthe guttata (DC.) G.L.Nesom,Eg,SBP  Kleine Modderkruiper,0.005471,in
gele maskerbloem,Erythranthe guttata (DC.) G.L.Nesom,Eg,SBP  Kleine Modderkruiper,0.000700,of
gele maskerbloem,Erythranthe guttata (DC.) G.L.Nesom,Eg,SBP  Kleine Modderkruiper,1.950064,sel
gele maskerbloem,Erythranthe guttata (DC.) G.L.Nesom,Eg,SBP  Rivierdonderpad,0.005780,in
gele maskerbloem,Erythranthe guttata (DC.) G.L.Nesom,Eg,SBP  Rivierdonderpad,0.000739,of
gele maskerbloem,Erythranthe guttata (DC.) G.L.Nesom,Eg,SBP  Rivierdonderpad,2.060138,sel
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,SBP  Beekprik,0.002199,in
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,SBP  Beekprik,0.000482,of
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,SBP  Beekprik,0.783802,sel
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,SBP  Kleine Modderkruiper,0.001075,in
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,SBP  Kleine Modderkruiper,0.000235,of
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,SBP  Kleine Modderkruiper,0.383188,sel
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,SBP  Rivierdonderpad,0.000969,in
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,SBP  Rivierdonderpad,0.000212,of
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,SBP  Rivierdonderpad,0.345222,sel
marmergrondel,"Proterorhinus semilunaris (Heckel, 1837)",Ps,SBP  Beekprik,0.014376,in
marmergrondel,"Proterorhinus semilunaris (Heckel, 1837)",Ps,SBP  Beekprik,0.000420,of
marmergrondel,"Proterorhinus semilunaris (Heckel, 1837)",Ps,SBP  Beekprik,5.124137,sel
marmergrondel,"Proterorhinus semilunaris (Heckel, 1837)",Ps,SBP  Kleine Modderkruiper, 0.033097,in
marmergrondel,"Proterorhinus semilunaris (Heckel, 1837)",Ps,SBP  Kleine Modderkruiper, 0.000967,of
marmergrondel,"Proterorhinus semilunaris (Heckel, 1837)",Ps,SBP  Kleine Modderkruiper,11.797354,sel
marmergrondel,"Proterorhinus semilunaris (Heckel, 1837)",Ps,SBP  Rivierdonderpad, 0.037809,in
marmergrondel,"Proterorhinus semilunaris (Heckel, 1837)",Ps,SBP  Rivierdonderpad, 0.001104,of
marmergrondel,"Proterorhinus semilunaris (Heckel, 1837)",Ps,SBP  Rivierdonderpad,13.476909,sel
kleine waterteunisbloem,Ludwigia peploides (Kunth) P.H. Raven,Lp,SBP  Beekprik,0,in
kleine waterteunisbloem,Ludwigia peploides (Kunth) P.H. Raven,Lp,SBP  Beekprik,0,of
kleine waterteunisbloem,Ludwigia peploides (Kunth) P.H. Raven,Lp,SBP  Beekprik,0,sel
kleine waterteunisbloem,Ludwigia peploides (Kunth) P.H. Raven,Lp,SBP  Kleine Modderkruiper,0.014314,in
kleine waterteunisbloem,Ludwigia peploides (Kunth) P.H. Raven,Lp,SBP  Kleine Modderkruiper,0.000355,of
kleine waterteunisbloem,Ludwigia peploides (Kunth) P.H. Raven,Lp,SBP  Kleine Modderkruiper,5.102272,sel
kleine waterteunisbloem,Ludwigia peploides (Kunth) P.H. Raven,Lp,SBP  Rivierdonderpad,0.004508,in
kleine waterteunisbloem,Ludwigia peploides (Kunth) P.H. Raven,Lp,SBP  Rivierdonderpad,0.000112,of
kleine waterteunisbloem,Ludwigia peploides (Kunth) P.H. Raven,Lp,SBP  Rivierdonderpad,1.606738,sel
egeria,Elodea densa (Planch.) Casp.,Ed,SBP  Beekprik,0.006549,in
egeria,Elodea densa (Planch.) Casp.,Ed,SBP  Beekprik,0.000107,of
egeria,Elodea densa (Planch.) Casp.,Ed,SBP  Beekprik,2.334303,sel
egeria,Elodea densa (Planch.) Casp.,Ed,SBP  Kleine Modderkruiper,0,in
egeria,Elodea densa (Planch.) Casp.,Ed,SBP  Kleine Modderkruiper,0,of
egeria,Elodea densa (Planch.) Casp.,Ed,SBP  Kleine Modderkruiper,0,sel
egeria,Elodea densa (Planch.) Casp.,Ed,SBP  Rivierdonderpad,0,in
egeria,Elodea densa (Planch.) Casp.,Ed,SBP  Rivierdonderpad,0,of
egeria,Elodea densa (Planch.) Casp.,Ed,SBP  Rivierdonderpad,0,sel
ongelijkbladig vederkruid,Myriophyllum heterophyllum Michaux,Mh,SBP  Beekprik,0,in
ongelijkbladig vederkruid,Myriophyllum heterophyllum Michaux,Mh,SBP  Beekprik,0,of
ongelijkbladig vederkruid,Myriophyllum heterophyllum Michaux,Mh,SBP  Beekprik,0,sel
ongelijkbladig vederkruid,Myriophyllum heterophyllum Michaux,Mh,SBP  Kleine Modderkruiper,0.002242,in
ongelijkbladig vederkruid,Myriophyllum heterophyllum Michaux,Mh,SBP  Kleine Modderkruiper,0.000107,of
ongelijkbladig vederkruid,Myriophyllum heterophyllum Michaux,Mh,SBP  Kleine Modderkruiper,0.799210,sel
ongelijkbladig vederkruid,Myriophyllum heterophyllum Michaux,Mh,SBP  Rivierdonderpad,0.002242,in
ongelijkbladig vederkruid,Myriophyllum heterophyllum Michaux,Mh,SBP  Rivierdonderpad,0.000107,of
ongelijkbladig vederkruid,Myriophyllum heterophyllum Michaux,Mh,SBP  Rivierdonderpad,0.799210,sel
Aziatische boomwurger,Celastrus orbiculatus Thunb.,Co,SBP  Beekprik,0,in
Aziatische boomwurger,Celastrus orbiculatus Thunb.,Co,SBP  Beekprik,0,of
Aziatische boomwurger,Celastrus orbiculatus Thunb.,Co,SBP  Beekprik,0,sel
Aziatische boomwurger,Celastrus orbiculatus Thunb.,Co,SBP  Kleine Modderkruiper,0,in
Aziatische boomwurger,Celastrus orbiculatus Thunb.,Co,SBP  Kleine Modderkruiper,0,of
Aziatische boomwurger,Celastrus orbiculatus Thunb.,Co,SBP  Kleine Modderkruiper,0,sel
Aziatische boomwurger,Celastrus orbiculatus Thunb.,Co,SBP  Rivierdonderpad,0,in
Aziatische boomwurger,Celastrus orbiculatus Thunb.,Co,SBP  Rivierdonderpad,0,of
Aziatische boomwurger,Celastrus orbiculatus Thunb.,Co,SBP  Rivierdonderpad,0,sel
zijdeplant,Asclepias syriaca L.,As,SBP  Beekprik,0,in
zijdeplant,Asclepias syriaca L.,As,SBP  Beekprik,0,of
zijdeplant,Asclepias syriaca L.,As,SBP  Beekprik,0,sel
zijdeplant,Asclepias syriaca L.,As,SBP  Kleine Modderkruiper,0,in
zijdeplant,Asclepias syriaca L.,As,SBP  Kleine Modderkruiper,0,of
zijdeplant,Asclepias syriaca L.,As,SBP  Kleine Modderkruiper,0,sel
zijdeplant,Asclepias syriaca L.,As,SBP  Rivierdonderpad,0,in
zijdeplant,Asclepias syriaca L.,As,SBP  Rivierdonderpad,0,of
zijdeplant,Asclepias syriaca L.,As,SBP  Rivierdonderpad,0,sel
waterhyacint,Eichhornia crassipes (Martius) Solms,Ec,SBP  Beekprik, 0.081874,in
waterhyacint,Eichhornia crassipes (Martius) Solms,Ec,SBP  Beekprik, 0.000734,of
waterhyacint,Eichhornia crassipes (Martius) Solms,Ec,SBP  Beekprik,29.183618,sel
waterhyacint,Eichhornia crassipes (Martius) Solms,Ec,SBP  Kleine Modderkruiper, 0.072117,in
waterhyacint,Eichhornia crassipes (Martius) Solms,Ec,SBP  Kleine Modderkruiper, 0.000646,of
waterhyacint,Eichhornia crassipes (Martius) Solms,Ec,SBP  Kleine Modderkruiper,25.705705,sel
waterhyacint,Eichhornia crassipes (Martius) Solms,Ec,SBP  Rivierdonderpad, 0.062683,in
waterhyacint,Eichhornia crassipes (Martius) Solms,Ec,SBP  Rivierdonderpad, 0.000562,of
waterhyacint,Eichhornia crassipes (Martius) Solms,Ec,SBP  Rivierdonderpad,22.343053,sel
watersla,Pistia stratiotes L.,Pst,SBP  Beekprik, 0.065966,in
watersla,Pistia stratiotes L.,Pst,SBP  Beekprik, 0.001976,of
watersla,Pistia stratiotes L.,Pst,SBP  Beekprik,23.513040,sel
watersla,Pistia stratiotes L.,Pst,SBP  Kleine Modderkruiper, 0.058633,in
watersla,Pistia stratiotes L.,Pst,SBP  Kleine Modderkruiper, 0.001757,of
watersla,Pistia stratiotes L.,Pst,SBP  Kleine Modderkruiper,20.899530,sel
watersla,Pistia stratiotes L.,Pst,SBP  Rivierdonderpad, 0.063645,in
watersla,Pistia stratiotes L.,Pst,SBP  Rivierdonderpad, 0.001907,of
watersla,Pistia stratiotes L.,Pst,SBP  Rivierdonderpad,22.685783,sel
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,SBP  Beekprik,0,in
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,SBP  Beekprik,0,of
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,SBP  Beekprik,0,sel
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,SBP  Kleine Modderkruiper,0,in
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,SBP  Kleine Modderkruiper,0,of
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,SBP  Kleine Modderkruiper,0,sel
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,SBP  Rivierdonderpad,0,in
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,SBP  Rivierdonderpad,0,of
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,SBP  Rivierdonderpad,0,sel
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,SBP  Beekprik,0.008930,in
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,SBP  Beekprik,0.000289,of
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,SBP  Beekprik,3.182931,sel
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,SBP  Kleine Modderkruiper,0.026413,in
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,SBP  Kleine Modderkruiper,0.000854,of
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,SBP  Kleine Modderkruiper,9.414572,sel
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,SBP  Rivierdonderpad,0.008930,in
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,SBP  Rivierdonderpad,0.000289,of
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,SBP  Rivierdonderpad,3.182931,sel
Kaapse waterlelie,Aponogeton distachyos L.f.,Ad,SBP  Beekprik,0,in
Kaapse waterlelie,Aponogeton distachyos L.f.,Ad,SBP  Beekprik,0,of
Kaapse waterlelie,Aponogeton distachyos L.f.,Ad,SBP  Beekprik,0,sel
Kaapse waterlelie,Aponogeton distachyos L.f.,Ad,SBP  Kleine Modderkruiper,0.002306,in
Kaapse waterlelie,Aponogeton distachyos L.f.,Ad,SBP  Kleine Modderkruiper,0.000090,of
Kaapse waterlelie,Aponogeton distachyos L.f.,Ad,SBP  Kleine Modderkruiper,0.822007,sel
Kaapse waterlelie,Aponogeton distachyos L.f.,Ad,SBP  Rivierdonderpad,0,in
Kaapse waterlelie,Aponogeton distachyos L.f.,Ad,SBP  Rivierdonderpad,0,of
Kaapse waterlelie,Aponogeton distachyos L.f.,Ad,SBP  Rivierdonderpad,0,sel
grijze eekhoorn,"Sciurus carolinensis Gmelin, 1788",Sca,SBP  Beekprik,0,in
grijze eekhoorn,"Sciurus carolinensis Gmelin, 1788",Sca,SBP  Beekprik,0,of
grijze eekhoorn,"Sciurus carolinensis Gmelin, 1788",Sca,SBP  Beekprik,0,sel
grijze eekhoorn,"Sciurus carolinensis Gmelin, 1788",Sca,SBP  Kleine Modderkruiper,0,in
grijze eekhoorn,"Sciurus carolinensis Gmelin, 1788",Sca,SBP  Kleine Modderkruiper,0,of
grijze eekhoorn,"Sciurus carolinensis Gmelin, 1788",Sca,SBP  Kleine Modderkruiper,0,sel
grijze eekhoorn,"Sciurus carolinensis Gmelin, 1788",Sca,SBP  Rivierdonderpad,0,in
grijze eekhoorn,"Sciurus carolinensis Gmelin, 1788",Sca,SBP  Rivierdonderpad,0,of
grijze eekhoorn,"Sciurus carolinensis Gmelin, 1788",Sca,SBP  Rivierdonderpad,0,sel
Mantsjoerese wilde rijst,Zizania latifolia (Griseb.) Hance ex F.Muell.,Zl,SBP  Beekprik,0,in
Mantsjoerese wilde rijst,Zizania latifolia (Griseb.) Hance ex F.Muell.,Zl,SBP  Beekprik,0,of
Mantsjoerese wilde rijst,Zizania latifolia (Griseb.) Hance ex F.Muell.,Zl,SBP  Beekprik,0,sel
Mantsjoerese wilde rijst,Zizania latifolia (Griseb.) Hance ex F.Muell.,Zl,SBP  Kleine Modderkruiper,0,in
Mantsjoerese wilde rijst,Zizania latifolia (Griseb.) Hance ex F.Muell.,Zl,SBP  Kleine Modderkruiper,0,of
Mantsjoerese wilde rijst,Zizania latifolia (Griseb.) Hance ex F.Muell.,Zl,SBP  Kleine Modderkruiper,0,sel
