soort,species,abbr,gebied,overlap,type
rimpelroos,Rosa rugosa Thunb.,Rr,PATDAT_incl_ob,0.011660,of
rimpelroos,Rosa rugosa Thunb.,Rr,PATDAT_incl_ob,1.855013,sel
rimpelroos,Rosa rugosa Thunb.,Rr,PATDAT_incl_ob,279,n_domeinen
rimpelroos,Rosa rugosa Thunb.,Rr,BehOve,41,anb_rechten
rimpelroos,Rosa rugosa Thunb.,Rr,Bosdec,132,anb_rechten
rimpelroos,Rosa rugosa Thunb.,Rr,Eigend,97,anb_rechten
rimpelroos,Rosa rugosa Thunb.,Rr,Erfpac,4,anb_rechten
rimpelroos,Rosa rugosa Thunb.,Rr,Huur,1,anb_rechten
rimpelroos,Rosa rugosa Thunb.,Rr,ProLan,4,anb_rechten
rimpelroos,Rosa rugosa Thunb.,Rr,AntKem,0.007048,in
rimpelroos,Rosa rugosa Thunb.,Rr,AntKem,0.006459,of
rimpelroos,Rosa rugosa Thunb.,Rr,AntKem,1.027640,sel
rimpelroos,Rosa rugosa Thunb.,Rr,BraWou,0.002638,in
rimpelroos,Rosa rugosa Thunb.,Rr,BraWou,0.003030,of
rimpelroos,Rosa rugosa Thunb.,Rr,BraWou,0.482049,sel
rimpelroos,Rosa rugosa Thunb.,Rr,DemZKe,0.003920,in
rimpelroos,Rosa rugosa Thunb.,Rr,DemZKe,0.004007,of
rimpelroos,Rosa rugosa Thunb.,Rr,DemZKe,0.637477,sel
rimpelroos,Rosa rugosa Thunb.,Rr,GroGor,0.006417,in
rimpelroos,Rosa rugosa Thunb.,Rr,GroGor,0.014317,of
rimpelroos,Rosa rugosa Thunb.,Rr,GroGor,2.277663,sel
rimpelroos,Rosa rugosa Thunb.,Rr,HKeVoe,0.002099,in
rimpelroos,Rosa rugosa Thunb.,Rr,HKeVoe,0.001326,of
rimpelroos,Rosa rugosa Thunb.,Rr,HKeVoe,0.210896,sel
rimpelroos,Rosa rugosa Thunb.,Rr,KusWes, 0.082437,in
rimpelroos,Rosa rugosa Thunb.,Rr,KusWes, 0.098077,of
rimpelroos,Rosa rugosa Thunb.,Rr,KusWes,15.603030,sel
rimpelroos,Rosa rugosa Thunb.,Rr,LtHKem,0.002658,in
rimpelroos,Rosa rugosa Thunb.,Rr,LtHKem,0.001307,of
rimpelroos,Rosa rugosa Thunb.,Rr,LtHKem,0.207951,sel
rimpelroos,Rosa rugosa Thunb.,Rr,Taxand,0.007694,in
rimpelroos,Rosa rugosa Thunb.,Rr,Taxand,0.005392,of
rimpelroos,Rosa rugosa Thunb.,Rr,Taxand,0.857753,sel
rimpelroos,Rosa rugosa Thunb.,Rr,VArSch,0.003641,in
rimpelroos,Rosa rugosa Thunb.,Rr,VArSch,0.007382,of
rimpelroos,Rosa rugosa Thunb.,Rr,VArSch,1.174471,sel
rimpelroos,Rosa rugosa Thunb.,Rr,ZanVla,0.004373,in
rimpelroos,Rosa rugosa Thunb.,Rr,ZanVla,0.005698,of
rimpelroos,Rosa rugosa Thunb.,Rr,ZanVla,0.906485,sel
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,PATDAT_incl_ob,0.224167,in
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,PATDAT_incl_ob,0.113725,of
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,PATDAT_incl_ob,3.382833,sel
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,PATDAT_incl_ob,1236,n_domeinen
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,BehOve,116,anb_rechten
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,Bosdec,712,anb_rechten
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,Eigend,363,anb_rechten
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,Erfpac,11,anb_rechten
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,Huur,17,anb_rechten
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,ProLan,17,anb_rechten
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,AntKem,0.026767,in
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,AntKem,0.131206,of
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,AntKem,3.902810,sel
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,BraWou,0.015838,in
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,BraWou,0.097304,of
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,BraWou,2.894364,sel
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,DemZKe,0.036792,in
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,DemZKe,0.201120,of
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,DemZKe,5.982438,sel
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,GroGor,0.010517,in
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,GroGor,0.125496,of
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,GroGor,3.732963,sel
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,HKeVoe,0.033251,in
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,HKeVoe,0.112328,of
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,HKeVoe,3.341277,sel
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,KusWes,0.018649,in
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,KusWes,0.118664,of
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,KusWes,3.529747,sel
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,LtHKem,0.028123,in
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,LtHKem,0.073974,of
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,LtHKem,2.200393,sel
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,Taxand,0.026333,in
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,Taxand,0.098701,of
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,Taxand,2.935922,sel
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,VArSch,0.006705,in
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,VArSch,0.072716,of
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,VArSch,2.162985,sel
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,ZanVla,0.020756,in
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,ZanVla,0.144641,of
Amerikaanse vogelkers,Prunus serotina Ehrh.,Pse,ZanVla,4.302430,sel
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,PATDAT_incl_ob,0.090729,in
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,PATDAT_incl_ob,0.010832,of
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,PATDAT_incl_ob,1.369165,sel
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,PATDAT_incl_ob,387,n_domeinen
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,BehOve,42,anb_rechten
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,Bosdec,180,anb_rechten
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,Eigend,147,anb_rechten
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,Erfpac,8,anb_rechten
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,Huur,3,anb_rechten
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,ProLan,7,anb_rechten
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,AntKem,0.012951,in
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,AntKem,0.014939,of
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,AntKem,1.888370,sel
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,BraWou,0.007493,in
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,BraWou,0.010833,of
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,BraWou,1.369394,sel
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,DemZKe,0.005640,in
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,DemZKe,0.007255,of
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,DemZKe,0.917092,sel
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,GroGor,0.015265,in
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,GroGor,0.042865,of
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,GroGor,5.418351,sel
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,HKeVoe,0.004725,in
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,HKeVoe,0.003756,of
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,HKeVoe,0.474814,sel
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,KusWes,0.009915,in
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,KusWes,0.014847,of
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,KusWes,1.876679,sel
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,LtHKem,0.006139,in
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,LtHKem,0.003800,of
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,LtHKem,0.480354,sel
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,Taxand,0.004019,in
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,Taxand,0.003545,of
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,Taxand,0.448128,sel
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,VArSch,0.016683,in
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,VArSch,0.042574,of
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,VArSch,5.381577,sel
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,ZanVla,0.007864,in
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,ZanVla,0.012896,of
reuzenberenklauw,Heracleum mantegazzianum Sommier & Levier,Hm,ZanVla,1.630101,sel
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,PATDAT_incl_ob,0.138922,in
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,PATDAT_incl_ob,0.120863,of
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,PATDAT_incl_ob,2.096434,sel
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,PATDAT_incl_ob,966,n_domeinen
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,BehOve,125,anb_rechten
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,Bosdec,425,anb_rechten
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,Eigend,373,anb_rechten
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,Erfpac,11,anb_rechten
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,Huur,17,anb_rechten
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,ProLan,15,anb_rechten
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,AntKem,0.033685,in
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,AntKem,0.283155,of
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,AntKem,4.911482,sel
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,BraWou,0.005854,in
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,BraWou,0.061677,of
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,BraWou,1.069820,sel
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,DemZKe,0.012661,in
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,DemZKe,0.118690,of
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,DemZKe,2.058744,sel
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,GroGor,0.012511,in
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,GroGor,0.256027,of
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,GroGor,4.440929,sel
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,HKeVoe,0.003508,in
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,HKeVoe,0.020323,of
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,HKeVoe,0.352517,sel
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,KusWes,0.020603,in
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,KusWes,0.224813,of
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,KusWes,3.899513,sel
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,LtHKem,0.005800,in
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,LtHKem,0.026160,of
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,LtHKem,0.453769,sel
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,Taxand,0.021335,in
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,Taxand,0.137135,of
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,Taxand,2.378682,sel
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,VArSch,0.009514,in
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,VArSch,0.176946,of
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,VArSch,3.069228,sel
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,ZanVla,0.013318,in
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,ZanVla,0.159155,of
Canadese gans,"Branta canadensis (Linnaeus, 1758)",Bc,ZanVla,2.760631,sel
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,PATDAT_incl_ob,0.152200,in
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,PATDAT_incl_ob,0.000106,of
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,PATDAT_incl_ob,2.296809,sel
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,PATDAT_incl_ob,7,n_domeinen
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,BehOve,1,anb_rechten
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,Bosdec,1,anb_rechten
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,Eigend,4,anb_rechten
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,ProLan,1,anb_rechten
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,DemZKe,0.006155,in
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,DemZKe,0.000046,of
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,DemZKe,1.000855,sel
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,GroGor,0.003917,in
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,GroGor,0.000064,of
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,GroGor,1.390497,sel
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,KusWes, 0.088591,in
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,KusWes, 0.000774,of
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,KusWes,16.767787,sel
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,VArSch, 0.053537,in
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,VArSch, 0.000798,of
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,VArSch,17.270198,sel
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,AntKem,0,in
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,AntKem,0,of
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,AntKem,0,sel
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,BraWou,0,in
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,BraWou,0,of
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,BraWou,0,sel
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,HKeVoe,0,in
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,HKeVoe,0,of
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,HKeVoe,0,sel
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,LtHKem,0,in
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,LtHKem,0,of
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,LtHKem,0,sel
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,Taxand,0,in
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,Taxand,0,of
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,Taxand,0,sel
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,ZanVla,0,in
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,ZanVla,0,of
verspreidbladige waterpest,Lagarosiphon major (Ridley) Moss,Lm,ZanVla,0,sel
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,PATDAT_incl_ob,0.223464,in
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,PATDAT_incl_ob,0.003359,of
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,PATDAT_incl_ob,3.372228,sel
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,PATDAT_incl_ob,105,n_domeinen
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,BehOve,12,anb_rechten
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,Bosdec,44,anb_rechten
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,Eigend,42,anb_rechten
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,Erfpac,1,anb_rechten
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,Huur,4,anb_rechten
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,ProLan,2,anb_rechten
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,AntKem,0.039057,in
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,AntKem,0.005673,of
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,AntKem,5.694708,sel
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,BraWou,0.002523,in
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,BraWou,0.000459,of
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,BraWou,0.461132,sel
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,DemZKe,0.031309,in
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,DemZKe,0.005071,of
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,DemZKe,5.090846,sel
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,GroGor,0.019688,in
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,GroGor,0.006961,of
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,GroGor,6.988432,sel
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,HKeVoe,0.022910,in
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,HKeVoe,0.002293,of
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,HKeVoe,2.302122,sel
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,KusWes,0.001063,in
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,KusWes,0.000200,of
zonnebaars,"Lepomis gibbosus Linnaeus, 1758",Lgi,KusWes,0.201128,sel
