soort,species,abbr,gebied,overlap,type
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2200039,0,of
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2200039,0,sel
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2200041,0,in
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2200041,0,of
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2200041,0,sel
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2200042,0,in
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2200042,0,of
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2200042,0,sel
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2200043,0,in
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2200043,0,of
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2200043,0,sel
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2400008,0,in
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2400008,0,of
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2400008,0,sel
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2400009,0,in
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2400009,0,of
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2400009,0,sel
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2400010,0,in
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2400010,0,of
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2400010,0,sel
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2400011,0,in
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2400011,0,of
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2400011,0,sel
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2400012,0,in
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2400012,0,of
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2400012,0,sel
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2500001,0,in
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2500001,0,of
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2500001,0,sel
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2500003,0,in
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2500003,0,of
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2500003,0,sel
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2500004,0,in
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2500004,0,of
heilige ibis,"Threskiornis aethiopicus Latham, 1790",Ta,BE2500004,0,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,HBTRL,0.151983,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,HBTRL,0.159258,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,HBTRL,1.972257,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2100015,0.003819,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2100015,0.203629,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2100015,2.521740,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2100016,0.001513,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2100016,0.072760,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2100016,0.901061,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2100017,0.005838,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2100017,0.122609,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2100017,1.518395,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2100019,0.002256,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2100019,0.356018,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2100019,4.408929,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2100020,0.001006,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2100020,0.163283,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2100020,2.022102,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2100024,0.008609,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2100024,0.261183,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2100024,3.234491,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2100026,0.008199,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2100026,0.184740,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2100026,2.287818,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2100040,0.008667,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2100040,0.221453,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2100040,2.742480,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2100045,0.002301,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2100045,0.706241,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2100045,8.746090,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200028,0.001300,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200028,0.267142,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200028,3.308284,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200029,0.002738,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200029,0.036273,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200029,0.449211,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200030,0.001218,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200030,0.035575,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200030,0.440559,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200031,0.005308,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200031,0.161044,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200031,1.994368,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200032,0.003854,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200032,0.214229,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200032,2.653010,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200033,0.003107,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200033,0.135520,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200033,1.678275,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200034,0.002000,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200034,0.117735,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200034,1.458036,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200035,0.003094,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200035,0.091035,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200035,1.127372,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200036,0.000142,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200036,0.118362,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200036,1.465798,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200037,0.002944,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200037,0.415795,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200037,5.149210,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200038,0.002630,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200038,0.111168,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200038,1.376711,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200039,0.000772,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200039,0.053386,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200039,0.661129,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200041,0.000767,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200041,0.133268,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200041,1.650391,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200042,0.001138,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200042,0.181644,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200042,2.249482,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200043,0.000250,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200043,0.047952,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2200043,0.593841,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2300005,0.005969,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2300005,0.194530,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2300005,2.409059,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2300006,0.024650,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2300006,0.302872,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2300006,3.750772,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2300007,0.003893,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2300007,0.077221,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2300007,0.956306,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2300044,0.004815,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2300044,0.295537,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2300044,3.659934,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2400008,0.000553,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2400008,0.022037,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2400008,0.272909,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2400009,0.001391,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2400009,0.083575,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2400009,1.034995,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2400010,0.001586,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2400010,0.120812,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2400010,1.496142,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2400011,0.003993,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2400011,0.108030,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2400011,1.337848,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2400012,0.002198,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2400012,0.107774,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2400012,1.334670,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2400014,0.013616,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2400014,0.305154,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2400014,3.779024,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2500001,0.004399,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2500001,0.127991,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2500001,1.585045,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2500002,0.007559,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2500002,0.445774,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2500002,5.520462,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2500003,0.000698,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2500003,0.040896,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2500003,0.506458,sel
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2500004,0.003191,in
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2500004,0.114632,of
nijlgans,"Alopochen aegyptiacus Linnaeus, 1766",Aae,BE2500004,1.419598,sel
rimpelroos,Rosa rugosa Thunb.,Rr,HBTRL,0.184669,in
rimpelroos,Rosa rugosa Thunb.,Rr,HBTRL,0.012983,of
rimpelroos,Rosa rugosa Thunb.,Rr,HBTRL,2.396423,sel
rimpelroos,Rosa rugosa Thunb.,Rr,BE2100015,0.000035,in
rimpelroos,Rosa rugosa Thunb.,Rr,BE2100015,0.000124,of
rimpelroos,Rosa rugosa Thunb.,Rr,BE2100015,0.022863,sel
rimpelroos,Rosa rugosa Thunb.,Rr,BE2100017,0.001792,in
rimpelroos,Rosa rugosa Thunb.,Rr,BE2100017,0.002526,of
rimpelroos,Rosa rugosa Thunb.,Rr,BE2100017,0.466164,sel
rimpelroos,Rosa rugosa Thunb.,Rr,BE2100019,0.000317,in
rimpelroos,Rosa rugosa Thunb.,Rr,BE2100019,0.003359,of
rimpelroos,Rosa rugosa Thunb.,Rr,BE2100019,0.620047,sel
rimpelroos,Rosa rugosa Thunb.,Rr,BE2100020,0.000225,in
rimpelroos,Rosa rugosa Thunb.,Rr,BE2100020,0.002456,of
rimpelroos,Rosa rugosa Thunb.,Rr,BE2100020,0.453289,sel
rimpelroos,Rosa rugosa Thunb.,Rr,BE2100024,0.000418,in
rimpelroos,Rosa rugosa Thunb.,Rr,BE2100024,0.000851,of
rimpelroos,Rosa rugosa Thunb.,Rr,BE2100024,0.156987,sel
rimpelroos,Rosa rugosa Thunb.,Rr,BE2100026,0.006515,in
rimpelroos,Rosa rugosa Thunb.,Rr,BE2100026,0.009849,of
rimpelroos,Rosa rugosa Thunb.,Rr,BE2100026,1.817864,sel
rimpelroos,Rosa rugosa Thunb.,Rr,BE2100040,0.001303,in
rimpelroos,Rosa rugosa Thunb.,Rr,BE2100040,0.002233,of
rimpelroos,Rosa rugosa Thunb.,Rr,BE2100040,0.412231,sel
rimpelroos,Rosa rugosa Thunb.,Rr,BE2100045,0.002306,in
rimpelroos,Rosa rugosa Thunb.,Rr,BE2100045,0.047497,of
rimpelroos,Rosa rugosa Thunb.,Rr,BE2100045,8.767055,sel
rimpelroos,Rosa rugosa Thunb.,Rr,BE2200028,0.000622,in
rimpelroos,Rosa rugosa Thunb.,Rr,BE2200028,0.008577,of
rimpelroos,Rosa rugosa Thunb.,Rr,BE2200028,1.583119,sel
rimpelroos,Rosa rugosa Thunb.,Rr,BE2200029,0.000425,in
rimpelroos,Rosa rugosa Thunb.,Rr,BE2200029,0.000378,of
rimpelroos,Rosa rugosa Thunb.,Rr,BE2200029,0.069783,sel
rimpelroos,Rosa rugosa Thunb.,Rr,BE2200031,0.002077,in
rimpelroos,Rosa rugosa Thunb.,Rr,BE2200031,0.004228,of
rimpelroos,Rosa rugosa Thunb.,Rr,BE2200031,0.780455,sel
rimpelroos,Rosa rugosa Thunb.,Rr,BE2200033,0.000462,in
rimpelroos,Rosa rugosa Thunb.,Rr,BE2200033,0.001351,of
rimpelroos,Rosa rugosa Thunb.,Rr,BE2200033,0.249307,sel
rimpelroos,Rosa rugosa Thunb.,Rr,BE2200035,0.000132,in
rimpelroos,Rosa rugosa Thunb.,Rr,BE2200035,0.000260,of
rimpelroos,Rosa rugosa Thunb.,Rr,BE2200035,0.048030,sel
rimpelroos,Rosa rugosa Thunb.,Rr,BE2200036,0.000001,in
rimpelroos,Rosa rugosa Thunb.,Rr,BE2200036,0.000080,of
rimpelroos,Rosa rugosa Thunb.,Rr,BE2200036,0.014794,sel
rimpelroos,Rosa rugosa Thunb.,Rr,BE2200037,0.001999,in
rimpelroos,Rosa rugosa Thunb.,Rr,BE2200037,0.018940,of
rimpelroos,Rosa rugosa Thunb.,Rr,BE2200037,3.496023,sel
rimpelroos,Rosa rugosa Thunb.,Rr,BE2200038,0.000884,in
rimpelroos,Rosa rugosa Thunb.,Rr,BE2200038,0.002508,of
rimpelroos,Rosa rugosa Thunb.,Rr,BE2200038,0.462877,sel
rimpelroos,Rosa rugosa Thunb.,Rr,BE2200042,0.000087,in
rimpelroos,Rosa rugosa Thunb.,Rr,BE2200042,0.000936,of
rimpelroos,Rosa rugosa Thunb.,Rr,BE2200042,0.172805,sel
rimpelroos,Rosa rugosa Thunb.,Rr,BE2300005,0.001272,in
rimpelroos,Rosa rugosa Thunb.,Rr,BE2300005,0.002780,of
rimpelroos,Rosa rugosa Thunb.,Rr,BE2300005,0.513167,sel
rimpelroos,Rosa rugosa Thunb.,Rr,BE2300006,0.012780,in
rimpelroos,Rosa rugosa Thunb.,Rr,BE2300006,0.010535,of
rimpelroos,Rosa rugosa Thunb.,Rr,BE2300006,1.944595,sel
rimpelroos,Rosa rugosa Thunb.,Rr,BE2300007,0.002703,in
rimpelroos,Rosa rugosa Thunb.,Rr,BE2300007,0.003597,of
rimpelroos,Rosa rugosa Thunb.,Rr,BE2300007,0.663949,sel
rimpelroos,Rosa rugosa Thunb.,Rr,BE2300044,0.002315,in
rimpelroos,Rosa rugosa Thunb.,Rr,BE2300044,0.009534,of
rimpelroos,Rosa rugosa Thunb.,Rr,BE2300044,1.759860,sel
rimpelroos,Rosa rugosa Thunb.,Rr,BE2400008,0.000695,in
rimpelroos,Rosa rugosa Thunb.,Rr,BE2400008,0.001859,of
rimpelroos,Rosa rugosa Thunb.,Rr,BE2400008,0.343094,sel
rimpelroos,Rosa rugosa Thunb.,Rr,BE2400009,0.000056,in
rimpelroos,Rosa rugosa Thunb.,Rr,BE2400009,0.000224,of
rimpelroos,Rosa rugosa Thunb.,Rr,BE2400009,0.041321,sel
rimpelroos,Rosa rugosa Thunb.,Rr,BE2400010,0.000143,in
rimpelroos,Rosa rugosa Thunb.,Rr,BE2400010,0.000732,of
rimpelroos,Rosa rugosa Thunb.,Rr,BE2400010,0.135133,sel
rimpelroos,Rosa rugosa Thunb.,Rr,BE2400011,0.000447,in
rimpelroos,Rosa rugosa Thunb.,Rr,BE2400011,0.000812,of
rimpelroos,Rosa rugosa Thunb.,Rr,BE2400011,0.149923,sel
rimpelroos,Rosa rugosa Thunb.,Rr,BE2400014,0.002830,in
rimpelroos,Rosa rugosa Thunb.,Rr,BE2400014,0.004255,of
rimpelroos,Rosa rugosa Thunb.,Rr,BE2400014,0.785336,sel
rimpelroos,Rosa rugosa Thunb.,Rr,BE2500001, 0.138593,in
rimpelroos,Rosa rugosa Thunb.,Rr,BE2500001, 0.270551,of
rimpelroos,Rosa rugosa Thunb.,Rr,BE2500001,49.938601,sel
rimpelroos,Rosa rugosa Thunb.,Rr,BE2500002,0.001110,in
rimpelroos,Rosa rugosa Thunb.,Rr,BE2500002,0.004391,of
