acceptedTaxonKey,acceptedScientificName,Classification,Description,n_climate,n_totaal,perc_climate,geometry,scenario
2340977,Ameiurus melas,Cfb,Temperate oceanic climate,16159,35732,0.4522276950632486,"c(-1.03464, 46.03977)",2071-2100_Beck
2340977,Ameiurus melas,Cfb,Temperate oceanic climate,16159,35732,0.4522276950632486,"c(-1.03464, 46.03977)",2001-2025-A1FI
2340977,Ameiurus melas,Cfb,Temperate oceanic climate,16159,35732,0.4522276950632486,"c(-1.03464, 46.03977)",2026-2050-A1FI
2340977,Ameiurus melas,Cfa,Humid subtropical climate,4080,35732,0.11418336505093474,"c(-97.940764, 29.88321)",2051-2075-A1FI
2340977,Ameiurus melas,Cfb,Temperate oceanic climate,16159,35732,0.4522276950632486,"c(-1.03464, 46.03977)",2051-2075-A1FI
2340977,Ameiurus melas,Cfa,Humid subtropical climate,4080,35732,0.11418336505093474,"c(-97.940764, 29.88321)",2076-2100-A1FI
2340977,Ameiurus melas,Csa,Hot-summer Mediterranean climate,525,35732,0.014692712414642338,"c(-121.81, 38.05)",2076-2100-A1FI
2350570,Gambusia holbrooki,Cfa,Humid subtropical climate,12348,29075,0.4246947549441101,"c(-82.5725, 27.68833)",2071-2100_Beck
2350570,Gambusia holbrooki,Cfb,Temperate oceanic climate,4673,29075,0.16072226999140155,"c(150.366, -34.533)",2071-2100_Beck
2350570,Gambusia holbrooki,Cfb,Temperate oceanic climate,4673,29075,0.16072226999140155,"c(150.366, -34.533)",2001-2025-A1FI
2350570,Gambusia holbrooki,Cfb,Temperate oceanic climate,4673,29075,0.16072226999140155,"c(150.366, -34.533)",2026-2050-A1FI
2350570,Gambusia holbrooki,Cfa,Humid subtropical climate,12348,29075,0.4246947549441101,"c(-82.5725, 27.68833)",2051-2075-A1FI
2350570,Gambusia holbrooki,Cfb,Temperate oceanic climate,4673,29075,0.16072226999140155,"c(150.366, -34.533)",2051-2075-A1FI
2350570,Gambusia holbrooki,Cfa,Humid subtropical climate,12348,29075,0.4246947549441101,"c(-82.5725, 27.68833)",2076-2100-A1FI
2350570,Gambusia holbrooki,Csa,Hot-summer Mediterranean climate,1856,29075,0.06383490971625108,"c(116.666, -31.65)",2076-2100-A1FI
2350580,Gambusia affinis,Cfb,Temperate oceanic climate,6619,43905,0.15075731693428995,"c(-155.544434, 19.580493)",2071-2100_Beck
2350580,Gambusia affinis,Cfa,Humid subtropical climate,22997,43905,0.5237900011388225,"c(-99.186354, 24.096108)",2071-2100_Beck
2350580,Gambusia affinis,Cfb,Temperate oceanic climate,6619,43905,0.15075731693428995,"c(-155.544434, 19.580493)",2001-2025-A1FI
2350580,Gambusia affinis,Cfb,Temperate oceanic climate,6619,43905,0.15075731693428995,"c(-155.544434, 19.580493)",2026-2050-A1FI
2350580,Gambusia affinis,Cfb,Temperate oceanic climate,6619,43905,0.15075731693428995,"c(-155.544434, 19.580493)",2051-2075-A1FI
2350580,Gambusia affinis,Cfa,Humid subtropical climate,22997,43905,0.5237900011388225,"c(-99.186354, 24.096108)",2051-2075-A1FI
2350580,Gambusia affinis,Cfa,Humid subtropical climate,22997,43905,0.5237900011388225,"c(-99.186354, 24.096108)",2076-2100-A1FI
2350580,Gambusia affinis,Csa,Hot-summer Mediterranean climate,1103,43905,0.02512242341418973,"c(-81.27901, 28.819906)",2076-2100-A1FI
2362868,Pseudorasbora parva,Cfa,Humid subtropical climate,7764,62734,0.12376064016322887,"c(118.974889, 30.63151)",2071-2100_Beck
2362868,Pseudorasbora parva,Cfb,Temperate oceanic climate,45798,62734,0.730034749896388,"c(121.169565, 22.973769)",2071-2100_Beck
2362868,Pseudorasbora parva,Cfb,Temperate oceanic climate,45798,62734,0.730034749896388,"c(121.169565, 22.973769)",2001-2025-A1FI
2362868,Pseudorasbora parva,Cfb,Temperate oceanic climate,45798,62734,0.730034749896388,"c(121.169565, 22.973769)",2026-2050-A1FI
2362868,Pseudorasbora parva,Cfa,Humid subtropical climate,7764,62734,0.12376064016322887,"c(118.974889, 30.63151)",2051-2075-A1FI
2362868,Pseudorasbora parva,Cfb,Temperate oceanic climate,45798,62734,0.730034749896388,"c(121.169565, 22.973769)",2051-2075-A1FI
2362868,Pseudorasbora parva,Cfa,Humid subtropical climate,7764,62734,0.12376064016322887,"c(118.974889, 30.63151)",2076-2100-A1FI
2362868,Pseudorasbora parva,Csa,Hot-summer Mediterranean climate,1621,62734,0.025839257818726688,"c(55.7833, 37.3833)",2076-2100-A1FI
2367911,Misgurnus mohoity,Cfa,Humid subtropical climate,1,43,0.023255813953488372,"c(119.63144, 26.262684)",2071-2100_Beck
2367911,Misgurnus mohoity,Cfb,Temperate oceanic climate,31,43,0.7209302325581395,"c(5.62971, 51.19966)",2071-2100_Beck
2367911,Misgurnus mohoity,Cfb,Temperate oceanic climate,31,43,0.7209302325581395,"c(5.62971, 51.19966)",2001-2025-A1FI
2367911,Misgurnus mohoity,Cfb,Temperate oceanic climate,31,43,0.7209302325581395,"c(5.62971, 51.19966)",2026-2050-A1FI
2367911,Misgurnus mohoity,Cfa,Humid subtropical climate,1,43,0.023255813953488372,"c(119.63144, 26.262684)",2051-2075-A1FI
2367911,Misgurnus mohoity,Cfb,Temperate oceanic climate,31,43,0.7209302325581395,"c(5.62971, 51.19966)",2051-2075-A1FI
2367911,Misgurnus mohoity,Cfa,Humid subtropical climate,1,43,0.023255813953488372,"c(119.63144, 26.262684)",2076-2100-A1FI
2390064,Perccottus glenii,Cfa,Humid subtropical climate,25,947,0.026399155227032733,"c(26.517, 44.0267)",2071-2100_Beck
2390064,Perccottus glenii,Cfb,Temperate oceanic climate,148,947,0.1562829989440338,"c(21.609247, 44.715108)",2071-2100_Beck
2390064,Perccottus glenii,Cfb,Temperate oceanic climate,148,947,0.1562829989440338,"c(21.609247, 44.715108)",2001-2025-A1FI
2390064,Perccottus glenii,Cfb,Temperate oceanic climate,148,947,0.1562829989440338,"c(21.609247, 44.715108)",2026-2050-A1FI
2390064,Perccottus glenii,Cfa,Humid subtropical climate,25,947,0.026399155227032733,"c(26.517, 44.0267)",2051-2075-A1FI
2390064,Perccottus glenii,Cfb,Temperate oceanic climate,148,947,0.1562829989440338,"c(21.609247, 44.715108)",2051-2075-A1FI
2390064,Perccottus glenii,Cfa,Humid subtropical climate,25,947,0.026399155227032733,"c(26.517, 44.0267)",2076-2100-A1FI
2394486,Lepomis gibbosus,Cfa,Humid subtropical climate,20148,129343,0.15577186241234547,"c(-88.811401, 30.4092009991758)",2071-2100_Beck
2394486,Lepomis gibbosus,Cfb,Temperate oceanic climate,72137,129343,0.5577186241234547,"c(-81.138754, 36.920734)",2071-2100_Beck
2394486,Lepomis gibbosus,Cfb,Temperate oceanic climate,72137,129343,0.5577186241234547,"c(-81.138754, 36.920734)",2001-2025-A1FI
2394486,Lepomis gibbosus,Cfb,Temperate oceanic climate,72137,129343,0.5577186241234547,"c(-81.138754, 36.920734)",2026-2050-A1FI
2394486,Lepomis gibbosus,Cfa,Humid subtropical climate,20148,129343,0.15577186241234547,"c(-88.811401, 30.4092009991758)",2051-2075-A1FI
2394486,Lepomis gibbosus,Cfb,Temperate oceanic climate,72137,129343,0.5577186241234547,"c(-81.138754, 36.920734)",2051-2075-A1FI
2394486,Lepomis gibbosus,Cfa,Humid subtropical climate,20148,129343,0.15577186241234547,"c(-88.811401, 30.4092009991758)",2076-2100-A1FI
2394486,Lepomis gibbosus,Csa,Hot-summer Mediterranean climate,3306,129343,0.025559945261823213,"c(4.86678, 44.01503)",2076-2100-A1FI
2394604,Morone americana,Cfa,Humid subtropical climate,7078,10475,0.6757040572792363,"c(-76.61535, 34.803591)",2071-2100_Beck
2394604,Morone americana,Cfb,Temperate oceanic climate,37,10475,0.003532219570405728,"c(-71.951161, 41.039341)",2071-2100_Beck
2394604,Morone americana,Cfb,Temperate oceanic climate,37,10475,0.003532219570405728,"c(-71.951161, 41.039341)",2001-2025-A1FI
2394604,Morone americana,Cfb,Temperate oceanic climate,37,10475,0.003532219570405728,"c(-71.951161, 41.039341)",2026-2050-A1FI
2394604,Morone americana,Cfa,Humid subtropical climate,7078,10475,0.6757040572792363,"c(-76.61535, 34.803591)",2051-2075-A1FI
2394604,Morone americana,Cfb,Temperate oceanic climate,37,10475,0.003532219570405728,"c(-71.951161, 41.039341)",2051-2075-A1FI
2394604,Morone americana,Cfa,Humid subtropical climate,7078,10475,0.6757040572792363,"c(-76.61535, 34.803591)",2076-2100-A1FI
2427091,Lithobates catesbeianus,Cfb,Temperate oceanic climate,6821,61849,0.11028472570292164,"c(-155.089874, 19.6969)",2071-2100_Beck
2427091,Lithobates catesbeianus,Cfa,Humid subtropical climate,25110,61849,0.4059887791233488,"c(-80.39, 27.63)",2071-2100_Beck
2427091,Lithobates catesbeianus,Cfb,Temperate oceanic climate,6821,61849,0.11028472570292164,"c(-155.089874, 19.6969)",2001-2025-A1FI
2427091,Lithobates catesbeianus,Cfb,Temperate oceanic climate,6821,61849,0.11028472570292164,"c(-155.089874, 19.6969)",2026-2050-A1FI
2427091,Lithobates catesbeianus,Cfb,Temperate oceanic climate,6821,61849,0.11028472570292164,"c(-155.089874, 19.6969)",2051-2075-A1FI
2427091,Lithobates catesbeianus,Cfa,Humid subtropical climate,25110,61849,0.4059887791233488,"c(-80.39, 27.63)",2051-2075-A1FI
2427091,Lithobates catesbeianus,Cfa,Humid subtropical climate,25110,61849,0.4059887791233488,"c(-80.39, 27.63)",2076-2100-A1FI
2427091,Lithobates catesbeianus,Csa,Hot-summer Mediterranean climate,1764,61849,0.02852107552264386,"c(-117.41513550337, 33.8937435789762)",2076-2100-A1FI
2433536,Nasua nasua,Cfb,Temperate oceanic climate,206,3048,0.06758530183727034,"c(-75.533333, -10.066667)",2071-2100_Beck
2433536,Nasua nasua,Cfa,Humid subtropical climate,684,3048,0.22440944881889763,"c(-60.83754, -31.42966)",2071-2100_Beck
2433536,Nasua nasua,Cfb,Temperate oceanic climate,206,3048,0.06758530183727034,"c(-75.533333, -10.066667)",2001-2025-A1FI
2433536,Nasua nasua,Cfb,Temperate oceanic climate,206,3048,0.06758530183727034,"c(-75.533333, -10.066667)",2026-2050-A1FI
2433536,Nasua nasua,Cfb,Temperate oceanic climate,206,3048,0.06758530183727034,"c(-75.533333, -10.066667)",2051-2075-A1FI
2433536,Nasua nasua,Cfa,Humid subtropical climate,684,3048,0.22440944881889763,"c(-60.83754, -31.42966)",2051-2075-A1FI
2433536,Nasua nasua,Cfa,Humid subtropical climate,684,3048,0.22440944881889763,"c(-60.83754, -31.42966)",2076-2100-A1FI
2433536,Nasua nasua,Csa,Hot-summer Mediterranean climate,4,3048,0.0013123359580052493,"c(-105.687623, 23.208655)",2076-2100-A1FI
2434271,Herpestes javanicus,Cfb,Temperate oceanic climate,6,327,0.01834862385321101,"c(75.3812, 33.6366)",2071-2100_Beck
2434271,Herpestes javanicus,Cfa,Humid subtropical climate,27,327,0.08256880733944955,"c(-57.385, -35.1272)",2071-2100_Beck
2434271,Herpestes javanicus,Cfb,Temperate oceanic climate,6,327,0.01834862385321101,"c(75.3812, 33.6366)",2001-2025-A1FI
2434271,Herpestes javanicus,Cfb,Temperate oceanic climate,6,327,0.01834862385321101,"c(75.3812, 33.6366)",2026-2050-A1FI
2434271,Herpestes javanicus,Cfb,Temperate oceanic climate,6,327,0.01834862385321101,"c(75.3812, 33.6366)",2051-2075-A1FI
2434271,Herpestes javanicus,Cfa,Humid subtropical climate,27,327,0.08256880733944955,"c(-57.385, -35.1272)",2051-2075-A1FI
2434271,Herpestes javanicus,Cfa,Humid subtropical climate,27,327,0.08256880733944955,"c(-57.385, -35.1272)",2076-2100-A1FI
2434552,Nyctereutes procyonoides,Cfa,Humid subtropical climate,9806,25434,0.3855469057167571,"c(139.661, 35.26)",2071-2100_Beck
2434552,Nyctereutes procyonoides,Cfb,Temperate oceanic climate,1513,25434,0.0594873004639459,"c(5.21369, 44.81208)",2071-2100_Beck
2434552,Nyctereutes procyonoides,Cfb,Temperate oceanic climate,1513,25434,0.0594873004639459,"c(5.21369, 44.81208)",2001-2025-A1FI
2434552,Nyctereutes procyonoides,Cfb,Temperate oceanic climate,1513,25434,0.0594873004639459,"c(5.21369, 44.81208)",2026-2050-A1FI
2434552,Nyctereutes procyonoides,Cfa,Humid subtropical climate,9806,25434,0.3855469057167571,"c(139.661, 35.26)",2051-2075-A1FI
2434552,Nyctereutes procyonoides,Cfb,Temperate oceanic climate,1513,25434,0.0594873004639459,"c(5.21369, 44.81208)",2051-2075-A1FI
2434552,Nyctereutes procyonoides,Cfa,Humid subtropical climate,9806,25434,0.3855469057167571,"c(139.661, 35.26)",2076-2100-A1FI
2434552,Nyctereutes procyonoides,Csa,Hot-summer Mediterranean climate,1,25434,3.9317449083903436e-5,"c(27.959776, 36.272755)",2076-2100-A1FI
2437394,Callosciurus erythraeus,Cfa,Humid subtropical climate,738,2007,0.36771300448430494,"c(119.05, 32.16667)",2071-2100_Beck
2437394,Callosciurus erythraeus,Cfb,Temperate oceanic climate,335,2007,0.1669157947184853,"c(121.22, 22.88)",2071-2100_Beck
2437394,Callosciurus erythraeus,Cfb,Temperate oceanic climate,335,2007,0.1669157947184853,"c(121.22, 22.88)",2001-2025-A1FI
2437394,Callosciurus erythraeus,Cfb,Temperate oceanic climate,335,2007,0.1669157947184853,"c(121.22, 22.88)",2026-2050-A1FI
2437394,Callosciurus erythraeus,Cfa,Humid subtropical climate,738,2007,0.36771300448430494,"c(119.05, 32.16667)",2051-2075-A1FI
2437394,Callosciurus erythraeus,Cfb,Temperate oceanic climate,335,2007,0.1669157947184853,"c(121.22, 22.88)",2051-2075-A1FI
2437394,Callosciurus erythraeus,Cfa,Humid subtropical climate,738,2007,0.36771300448430494,"c(119.05, 32.16667)",2076-2100-A1FI
2437394,Callosciurus erythraeus,Csa,Hot-summer Mediterranean climate,6,2007,0.0029895366218236174,"c(4.95061, 43.55049)",2076-2100-A1FI
2437399,Callosciurus finlaysonii,Cfa,Humid subtropical climate,4,665,0.006015037593984963,"c(8.472905, 44.673261)",2071-2100_Beck
2437399,Callosciurus finlaysonii,Cfb,Temperate oceanic climate,1,665,0.0015037593984962407,"c(4.83677, 50.6002)",2071-2100_Beck
2437399,Callosciurus finlaysonii,Cfb,Temperate oceanic climate,1,665,0.0015037593984962407,"c(4.83677, 50.6002)",2001-2025-A1FI
2437399,Callosciurus finlaysonii,Cfb,Temperate oceanic climate,1,665,0.0015037593984962407,"c(4.83677, 50.6002)",2026-2050-A1FI
2437399,Callosciurus finlaysonii,Cfa,Humid subtropical climate,4,665,0.006015037593984963,"c(8.472905, 44.673261)",2051-2075-A1FI
2437399,Callosciurus finlaysonii,Cfb,Temperate oceanic climate,1,665,0.0015037593984962407,"c(4.83677, 50.6002)",2051-2075-A1FI
2437399,Callosciurus finlaysonii,Csa,Hot-summer Mediterranean climate,5,665,0.007518796992481203,"c(15.756884, 39.926983)",2076-2100-A1FI
2437399,Callosciurus finlaysonii,Cfa,Humid subtropical climate,4,665,0.006015037593984963,"c(8.472905, 44.673261)",2076-2100-A1FI
2437450,Tamias sibiricus,Cfb,Temperate oceanic climate,3541,13187,0.268522029271252,"c(6.1744, 46.24685)",2071-2100_Beck
2437450,Tamias sibiricus,Cfa,Humid subtropical climate,1211,13187,0.09183286570106923,"c(126.307948, 34.418409)",2071-2100_Beck
2437450,Tamias sibiricus,Cfb,Temperate oceanic climate,3541,13187,0.268522029271252,"c(6.1744, 46.24685)",2001-2025-A1FI
2437450,Tamias sibiricus,Cfb,Temperate oceanic climate,3541,13187,0.268522029271252,"c(6.1744, 46.24685)",2026-2050-A1FI
2437450,Tamias sibiricus,Cfb,Temperate oceanic climate,3541,13187,0.268522029271252,"c(6.1744, 46.24685)",2051-2075-A1FI
2437450,Tamias sibiricus,Cfa,Humid subtropical climate,1211,13187,0.09183286570106923,"c(126.307948, 34.418409)",2051-2075-A1FI
2437450,Tamias sibiricus,Cfa,Humid subtropical climate,1211,13187,0.09183286570106923,"c(126.307948, 34.418409)",2076-2100-A1FI
2437450,Tamias sibiricus,Csa,Hot-summer Mediterranean climate,1,13187,7.58322590429969e-5,"c(12.504174, 41.931963)",2076-2100-A1FI
2440934,Axis axis,Cfb,Temperate oceanic climate,115,2564,0.044851794071762874,"c(146.54298, -38.79015)",2071-2100_Beck
2440934,Axis axis,Cfa,Humid subtropical climate,449,2564,0.1751170046801872,"c(-100.538188, 30.498293)",2071-2100_Beck
2440934,Axis axis,Cfb,Temperate oceanic climate,115,2564,0.044851794071762874,"c(146.54298, -38.79015)",2001-2025-A1FI
2440934,Axis axis,Cfb,Temperate oceanic climate,115,2564,0.044851794071762874,"c(146.54298, -38.79015)",2026-2050-A1FI
2440934,Axis axis,Cfb,Temperate oceanic climate,115,2564,0.044851794071762874,"c(146.54298, -38.79015)",2051-2075-A1FI
2440934,Axis axis,Cfa,Humid subtropical climate,449,2564,0.1751170046801872,"c(-100.538188, 30.498293)",2051-2075-A1FI
2440934,Axis axis,Csa,Hot-summer Mediterranean climate,77,2564,0.03003120124804992,"c(81.026105, 23.70906)",2076-2100-A1FI
2440934,Axis axis,Cfa,Humid subtropical climate,449,2564,0.1751170046801872,"c(-100.538188, 30.498293)",2076-2100-A1FI
2440946,Muntiacus reevesi,Cfa,Humid subtropical climate,145,17223,0.008418974626952331,"c(119.379444, 25.725)",2071-2100_Beck
2440946,Muntiacus reevesi,Cfb,Temperate oceanic climate,17020,17223,0.9882134355222667,"c(-1.642149, 51.383501)",2071-2100_Beck
2440946,Muntiacus reevesi,Cfb,Temperate oceanic climate,17020,17223,0.9882134355222667,"c(-1.642149, 51.383501)",2001-2025-A1FI
2440946,Muntiacus reevesi,Cfb,Temperate oceanic climate,17020,17223,0.9882134355222667,"c(-1.642149, 51.383501)",2026-2050-A1FI
2440946,Muntiacus reevesi,Cfa,Humid subtropical climate,145,17223,0.008418974626952331,"c(119.379444, 25.725)",2051-2075-A1FI
2440946,Muntiacus reevesi,Cfb,Temperate oceanic climate,17020,17223,0.9882134355222667,"c(-1.642149, 51.383501)",2051-2075-A1FI
2440946,Muntiacus reevesi,Cfa,Humid subtropical climate,145,17223,0.008418974626952331,"c(119.379444, 25.725)",2076-2100-A1FI
2440946,Muntiacus reevesi,Csa,Hot-summer Mediterranean climate,2,17223,1.1612378795796319e-4,"c(-116.98003, 33.100041)",2076-2100-A1FI
2443002,Trachemys scripta,Cfb,Temperate oceanic climate,7280,34703,0.20978013428233871,"c(-84, 10)",2071-2100_Beck
2443002,Trachemys scripta,Cfa,Humid subtropical climate,18401,34703,0.5302423421606202,"c(-81.84, 27.38)",2071-2100_Beck
2443002,Trachemys scripta,Cfb,Temperate oceanic climate,7280,34703,0.20978013428233871,"c(-84, 10)",2001-2025-A1FI
2443002,Trachemys scripta,Cfb,Temperate oceanic climate,7280,34703,0.20978013428233871,"c(-84, 10)",2026-2050-A1FI
2443002,Trachemys scripta,Cfb,Temperate oceanic climate,7280,34703,0.20978013428233871,"c(-84, 10)",2051-2075-A1FI
2443002,Trachemys scripta,Cfa,Humid subtropical climate,18401,34703,0.5302423421606202,"c(-81.84, 27.38)",2051-2075-A1FI
2443002,Trachemys scripta,Cfa,Humid subtropical climate,18401,34703,0.5302423421606202,"c(-81.84, 27.38)",2076-2100-A1FI
2443002,Trachemys scripta,Csa,Hot-summer Mediterranean climate,2217,34703,0.06388496671757485,"c(-97.474933, 26.022525)",2076-2100-A1FI
2480764,Threskiornis aethiopicus,Cfa,Humid subtropical climate,72476,558914,0.12967290137659818,"c(153.46021, -28.951985)",2071-2100_Beck
2480764,Threskiornis aethiopicus,Cfb,Temperate oceanic climate,73828,558914,0.13209187817803814,"c(29.25, -1.7)",2071-2100_Beck
2480764,Threskiornis aethiopicus,Cfb,Temperate oceanic climate,73828,558914,0.13209187817803814,"c(29.25, -1.7)",2001-2025-A1FI
2480764,Threskiornis aethiopicus,Cfb,Temperate oceanic climate,73828,558914,0.13209187817803814,"c(29.25, -1.7)",2026-2050-A1FI
2480764,Threskiornis aethiopicus,Cfa,Humid subtropical climate,72476,558914,0.12967290137659818,"c(153.46021, -28.951985)",2051-2075-A1FI
2480764,Threskiornis aethiopicus,Cfb,Temperate oceanic climate,73828,558914,0.13209187817803814,"c(29.25, -1.7)",2051-2075-A1FI
2480764,Threskiornis aethiopicus,Cfa,Humid subtropical climate,72476,558914,0.12967290137659818,"c(153.46021, -28.951985)",2076-2100-A1FI
2480764,Threskiornis aethiopicus,Csa,Hot-summer Mediterranean climate,18738,558914,0.03352573025545969,"c(18.625, -33.375)",2076-2100-A1FI
2482499,Corvus splendens,Cfb,Temperate oceanic climate,2372,1611144,0.0014722458079476446,"c(98.8614, 26.311325)",2071-2100_Beck
2482499,Corvus splendens,Cfa,Humid subtropical climate,4754,1611144,0.002950698385743298,"c(-79.8629, 32.770855)",2071-2100_Beck
2482499,Corvus splendens,Cfb,Temperate oceanic climate,2372,1611144,0.0014722458079476446,"c(98.8614, 26.311325)",2001-2025-A1FI
2482499,Corvus splendens,Cfb,Temperate oceanic climate,2372,1611144,0.0014722458079476446,"c(98.8614, 26.311325)",2026-2050-A1FI
2482499,Corvus splendens,Cfb,Temperate oceanic climate,2372,1611144,0.0014722458079476446,"c(98.8614, 26.311325)",2051-2075-A1FI
2482499,Corvus splendens,Cfa,Humid subtropical climate,4754,1611144,0.002950698385743298,"c(-79.8629, 32.770855)",2051-2075-A1FI
2482499,Corvus splendens,Csa,Hot-summer Mediterranean climate,4396,1611144,0.002728496025184589,"c(77.73434, 23.055509)",2076-2100-A1FI
2482499,Corvus splendens,Cfa,Humid subtropical climate,4754,1611144,0.002950698385743298,"c(-79.8629, 32.770855)",2076-2100-A1FI
