acceptedTaxonKey,acceptedScientificName,Classification,Description,n_climate,n_totaal,perc_climate,geometry,scenario
2226990,Pacifastacus leniusculus,Csa,Hot-summer Mediterranean climate,232,71275,0.00325499824622939,,2076-2100-A1FI
2226990,Pacifastacus leniusculus,Cfa,Humid subtropical climate,306,71275,0.00429323044545773,,2076-2100-A1FI
2227300,Procambarus clarkii,Cfb,Temperate oceanic climate,13650,26086,0.5232691865368397,,2071-2100_Beck
2227300,Procambarus clarkii,Cfa,Humid subtropical climate,5376,26086,0.20608755654373995,,2071-2100_Beck
2227300,Procambarus clarkii,Cfb,Temperate oceanic climate,13650,26086,0.5232691865368397,,2001-2025-A1FI
2227300,Procambarus clarkii,Cfb,Temperate oceanic climate,13650,26086,0.5232691865368397,,2026-2050-A1FI
2227300,Procambarus clarkii,Cfb,Temperate oceanic climate,13650,26086,0.5232691865368397,,2051-2075-A1FI
2227300,Procambarus clarkii,Cfa,Humid subtropical climate,5376,26086,0.20608755654373995,,2051-2075-A1FI
2227300,Procambarus clarkii,Cfa,Humid subtropical climate,5376,26086,0.20608755654373995,,2076-2100-A1FI
2227300,Procambarus clarkii,Csa,Hot-summer Mediterranean climate,2239,26086,0.08583148048761788,,2076-2100-A1FI
2227309,Procambarus fallax,Cfa,Humid subtropical climate,344,370,0.9297297297297298,,2071-2100_Beck
2227309,Procambarus fallax,Cfb,Temperate oceanic climate,7,370,0.01891891891891892,,2071-2100_Beck
2227309,Procambarus fallax,Cfb,Temperate oceanic climate,7,370,0.01891891891891892,,2001-2025-A1FI
2227309,Procambarus fallax,Cfb,Temperate oceanic climate,7,370,0.01891891891891892,,2026-2050-A1FI
2227309,Procambarus fallax,Cfa,Humid subtropical climate,344,370,0.9297297297297298,,2051-2075-A1FI
2227309,Procambarus fallax,Cfb,Temperate oceanic climate,7,370,0.01891891891891892,,2051-2075-A1FI
2227309,Procambarus fallax,Cfa,Humid subtropical climate,344,370,0.9297297297297298,,2076-2100-A1FI
2340977,Ameiurus melas,Cfa,Humid subtropical climate,4080,35732,0.11418336505093474,,2071-2100_Beck
2340977,Ameiurus melas,Cfb,Temperate oceanic climate,16159,35732,0.4522276950632486,,2071-2100_Beck
2340977,Ameiurus melas,Cfb,Temperate oceanic climate,16159,35732,0.4522276950632486,,2001-2025-A1FI
2340977,Ameiurus melas,Cfb,Temperate oceanic climate,16159,35732,0.4522276950632486,,2026-2050-A1FI
2340977,Ameiurus melas,Cfa,Humid subtropical climate,4080,35732,0.11418336505093474,,2051-2075-A1FI
2340977,Ameiurus melas,Cfb,Temperate oceanic climate,16159,35732,0.4522276950632486,,2051-2075-A1FI
2340977,Ameiurus melas,Cfa,Humid subtropical climate,4080,35732,0.11418336505093474,,2076-2100-A1FI
2340977,Ameiurus melas,Csa,Hot-summer Mediterranean climate,525,35732,0.01469271241464233,,2076-2100-A1FI
2350570,Gambusia holbrooki,Cfa,Humid subtropical climate,12229,28823,0.4242792214550879,,2071-2100_Beck
2350570,Gambusia holbrooki,Cfb,Temperate oceanic climate,4575,28823,0.15872740519723832,,2071-2100_Beck
2350570,Gambusia holbrooki,Cfb,Temperate oceanic climate,4575,28823,0.15872740519723832,,2001-2025-A1FI
2350570,Gambusia holbrooki,Cfb,Temperate oceanic climate,4575,28823,0.15872740519723832,,2026-2050-A1FI
2350570,Gambusia holbrooki,Cfa,Humid subtropical climate,12229,28823,0.4242792214550879,,2051-2075-A1FI
2350570,Gambusia holbrooki,Cfb,Temperate oceanic climate,4575,28823,0.15872740519723832,,2051-2075-A1FI
2350570,Gambusia holbrooki,Cfa,Humid subtropical climate,12229,28823,0.4242792214550879,,2076-2100-A1FI
2350570,Gambusia holbrooki,Csa,Hot-summer Mediterranean climate,1856,28823,0.0643930194636228,,2076-2100-A1FI
2350580,Gambusia affinis,Cfb,Temperate oceanic climate,6717,44132,0.15220248345871476,,2071-2100_Beck
2350580,Gambusia affinis,Cfa,Humid subtropical climate,23104,44132,0.5235203480467688,,2071-2100_Beck
2350580,Gambusia affinis,Cfb,Temperate oceanic climate,6717,44132,0.15220248345871476,,2001-2025-A1FI
2350580,Gambusia affinis,Cfb,Temperate oceanic climate,6717,44132,0.15220248345871476,,2026-2050-A1FI
2350580,Gambusia affinis,Cfb,Temperate oceanic climate,6717,44132,0.15220248345871476,,2051-2075-A1FI
2350580,Gambusia affinis,Cfa,Humid subtropical climate,23104,44132,0.5235203480467688,,2051-2075-A1FI
2350580,Gambusia affinis,Cfa,Humid subtropical climate,23104,44132,0.5235203480467688,,2076-2100-A1FI
2350580,Gambusia affinis,Csa,Hot-summer Mediterranean climate,1103,44132,0.02499320221154717,,2076-2100-A1FI
2362868,Pseudorasbora parva,Cfa,Humid subtropical climate,7763,62733,0.12374667240527314,,2071-2100_Beck
2362868,Pseudorasbora parva,Cfb,Temperate oceanic climate,45798,62733,0.7300463870690067,,2071-2100_Beck
2362868,Pseudorasbora parva,Cfb,Temperate oceanic climate,45798,62733,0.7300463870690067,,2001-2025-A1FI
2362868,Pseudorasbora parva,Cfb,Temperate oceanic climate,45798,62733,0.7300463870690067,,2026-2050-A1FI
2362868,Pseudorasbora parva,Cfa,Humid subtropical climate,7763,62733,0.12374667240527314,,2051-2075-A1FI
2362868,Pseudorasbora parva,Cfb,Temperate oceanic climate,45798,62733,0.7300463870690067,,2051-2075-A1FI
2362868,Pseudorasbora parva,Cfa,Humid subtropical climate,7763,62733,0.12374667240527314,,2076-2100-A1FI
2362868,Pseudorasbora parva,Csa,Hot-summer Mediterranean climate,1621,62733,0.02583966971131621,,2076-2100-A1FI
2390064,Perccottus glenii,Cfa,Humid subtropical climate,24,937,0.02561366061899679,,2071-2100_Beck
2390064,Perccottus glenii,Cfb,Temperate oceanic climate,148,937,0.15795090715048027,,2071-2100_Beck
2390064,Perccottus glenii,Cfb,Temperate oceanic climate,148,937,0.15795090715048027,,2001-2025-A1FI
2390064,Perccottus glenii,Cfb,Temperate oceanic climate,148,937,0.15795090715048027,,2026-2050-A1FI
2390064,Perccottus glenii,Cfa,Humid subtropical climate,24,937,0.02561366061899679,,2051-2075-A1FI
2390064,Perccottus glenii,Cfb,Temperate oceanic climate,148,937,0.15795090715048027,,2051-2075-A1FI
2390064,Perccottus glenii,Cfa,Humid subtropical climate,24,937,0.02561366061899679,,2076-2100-A1FI
2394486,Lepomis gibbosus,Cfa,Humid subtropical climate,20148,129343,0.15577186241234547,,2071-2100_Beck
2394486,Lepomis gibbosus,Cfb,Temperate oceanic climate,72137,129343,0.5577186241234547,,2071-2100_Beck
2394486,Lepomis gibbosus,Cfb,Temperate oceanic climate,72137,129343,0.5577186241234547,,2001-2025-A1FI
2394486,Lepomis gibbosus,Cfb,Temperate oceanic climate,72137,129343,0.5577186241234547,,2026-2050-A1FI
2394486,Lepomis gibbosus,Cfa,Humid subtropical climate,20148,129343,0.15577186241234547,,2051-2075-A1FI
2394486,Lepomis gibbosus,Cfb,Temperate oceanic climate,72137,129343,0.5577186241234547,,2051-2075-A1FI
2394486,Lepomis gibbosus,Cfa,Humid subtropical climate,20148,129343,0.15577186241234547,,2076-2100-A1FI
2394486,Lepomis gibbosus,Csa,Hot-summer Mediterranean climate,3306,129343,0.02555994526182321,,2076-2100-A1FI
2394604,Morone americana,Cfa,Humid subtropical climate,4908,6881,0.7132684202877488,,2071-2100_Beck
2394604,Morone americana,Cfb,Temperate oceanic climate,36,6881,0.00523179770382211,,2071-2100_Beck
2394604,Morone americana,Cfb,Temperate oceanic climate,36,6881,0.00523179770382211,,2001-2025-A1FI
2394604,Morone americana,Cfb,Temperate oceanic climate,36,6881,0.00523179770382211,,2026-2050-A1FI
2394604,Morone americana,Cfa,Humid subtropical climate,4908,6881,0.7132684202877488,,2051-2075-A1FI
2394604,Morone americana,Cfb,Temperate oceanic climate,36,6881,0.00523179770382211,,2051-2075-A1FI
2394604,Morone americana,Cfa,Humid subtropical climate,4908,6881,0.7132684202877488,,2076-2100-A1FI
2427091,Lithobates catesbeianus,Cfb,Temperate oceanic climate,6665,50185,0.13280860814984558,,2071-2100_Beck
2427091,Lithobates catesbeianus,Cfa,Humid subtropical climate,20075,50185,0.40001992627279065,,2071-2100_Beck
2427091,Lithobates catesbeianus,Cfb,Temperate oceanic climate,6665,50185,0.13280860814984558,,2001-2025-A1FI
2427091,Lithobates catesbeianus,Cfb,Temperate oceanic climate,6665,50185,0.13280860814984558,,2026-2050-A1FI
2427091,Lithobates catesbeianus,Cfb,Temperate oceanic climate,6665,50185,0.13280860814984558,,2051-2075-A1FI
2427091,Lithobates catesbeianus,Cfa,Humid subtropical climate,20075,50185,0.40001992627279065,,2051-2075-A1FI
2427091,Lithobates catesbeianus,Cfa,Humid subtropical climate,20075,50185,0.40001992627279065,,2076-2100-A1FI
2427091,Lithobates catesbeianus,Csa,Hot-summer Mediterranean climate,1251,50185,0.0249277672611338,,2076-2100-A1FI
2433536,Nasua nasua,Cfb,Temperate oceanic climate,206,3048,0.06758530183727034,,2071-2100_Beck
2433536,Nasua nasua,Cfa,Humid subtropical climate,684,3048,0.22440944881889763,,2071-2100_Beck
2433536,Nasua nasua,Cfb,Temperate oceanic climate,206,3048,0.06758530183727034,,2001-2025-A1FI
2433536,Nasua nasua,Cfb,Temperate oceanic climate,206,3048,0.06758530183727034,,2026-2050-A1FI
2433536,Nasua nasua,Cfb,Temperate oceanic climate,206,3048,0.06758530183727034,,2051-2075-A1FI
2433536,Nasua nasua,Cfa,Humid subtropical climate,684,3048,0.22440944881889763,,2051-2075-A1FI
2433536,Nasua nasua,Cfa,Humid subtropical climate,684,3048,0.22440944881889763,,2076-2100-A1FI
2433536,Nasua nasua,Csa,Hot-summer Mediterranean climate,4,3048,0.00131233595800524,,2076-2100-A1FI
2434271,Herpestes javanicus,Cfb,Temperate oceanic climate,6,267,0.02247191011235955,,2071-2100_Beck
2434271,Herpestes javanicus,Cfa,Humid subtropical climate,27,267,0.10112359550561796,,2071-2100_Beck
2434271,Herpestes javanicus,Cfb,Temperate oceanic climate,6,267,0.02247191011235955,,2001-2025-A1FI
2434271,Herpestes javanicus,Cfb,Temperate oceanic climate,6,267,0.02247191011235955,,2026-2050-A1FI
2434271,Herpestes javanicus,Cfb,Temperate oceanic climate,6,267,0.02247191011235955,,2051-2075-A1FI
2434271,Herpestes javanicus,Cfa,Humid subtropical climate,27,267,0.10112359550561796,,2051-2075-A1FI
2434271,Herpestes javanicus,Cfa,Humid subtropical climate,27,267,0.10112359550561796,,2076-2100-A1FI
2434552,Nyctereutes procyonoides,Cfa,Humid subtropical climate,9800,25424,0.3854625550660793,,2071-2100_Beck
2434552,Nyctereutes procyonoides,Cfb,Temperate oceanic climate,1513,25424,0.05951069855254877,,2071-2100_Beck
2434552,Nyctereutes procyonoides,Cfb,Temperate oceanic climate,1513,25424,0.05951069855254877,,2001-2025-A1FI
2434552,Nyctereutes procyonoides,Cfb,Temperate oceanic climate,1513,25424,0.05951069855254877,,2026-2050-A1FI
2434552,Nyctereutes procyonoides,Cfa,Humid subtropical climate,9800,25424,0.3854625550660793,,2051-2075-A1FI
2434552,Nyctereutes procyonoides,Cfb,Temperate oceanic climate,1513,25424,0.05951069855254877,,2051-2075-A1FI
2434552,Nyctereutes procyonoides,Cfa,Humid subtropical climate,9800,25424,0.3854625550660793,,2076-2100-A1FI
2434552,Nyctereutes procyonoides,Csa,Hot-summer Mediterranean climate,1,25424,3.933291378225299e-5,,2076-2100-A1FI
2437394,Callosciurus erythraeus,Cfa,Humid subtropical climate,738,2007,0.36771300448430494,,2071-2100_Beck
2437394,Callosciurus erythraeus,Cfb,Temperate oceanic climate,335,2007,0.1669157947184853,,2071-2100_Beck
2437394,Callosciurus erythraeus,Cfb,Temperate oceanic climate,335,2007,0.1669157947184853,,2001-2025-A1FI
2437394,Callosciurus erythraeus,Cfb,Temperate oceanic climate,335,2007,0.1669157947184853,,2026-2050-A1FI
2437394,Callosciurus erythraeus,Cfa,Humid subtropical climate,738,2007,0.36771300448430494,,2051-2075-A1FI
2437394,Callosciurus erythraeus,Cfb,Temperate oceanic climate,335,2007,0.1669157947184853,,2051-2075-A1FI
2437394,Callosciurus erythraeus,Cfa,Humid subtropical climate,738,2007,0.36771300448430494,,2076-2100-A1FI
2437394,Callosciurus erythraeus,Csa,Hot-summer Mediterranean climate,6,2007,0.00298953662182361,,2076-2100-A1FI
2437399,Callosciurus finlaysonii,Cfa,Humid subtropical climate,4,665,0.00601503759398496,,2071-2100_Beck
2437399,Callosciurus finlaysonii,Cfb,Temperate oceanic climate,1,665,0.00150375939849624,,2071-2100_Beck
2437399,Callosciurus finlaysonii,Cfb,Temperate oceanic climate,1,665,0.00150375939849624,,2001-2025-A1FI
2437399,Callosciurus finlaysonii,Cfb,Temperate oceanic climate,1,665,0.00150375939849624,,2026-2050-A1FI
2437399,Callosciurus finlaysonii,Cfa,Humid subtropical climate,4,665,0.00601503759398496,,2051-2075-A1FI
2437399,Callosciurus finlaysonii,Cfb,Temperate oceanic climate,1,665,0.00150375939849624,,2051-2075-A1FI
2437399,Callosciurus finlaysonii,Csa,Hot-summer Mediterranean climate,5,665,0.0075187969924812,,2076-2100-A1FI
2437399,Callosciurus finlaysonii,Cfa,Humid subtropical climate,4,665,0.00601503759398496,,2076-2100-A1FI
2437450,Tamias sibiricus,Cfb,Temperate oceanic climate,3541,13187,0.268522029271252,,2071-2100_Beck
2437450,Tamias sibiricus,Cfa,Humid subtropical climate,1211,13187,0.09183286570106924,,2071-2100_Beck
2437450,Tamias sibiricus,Cfb,Temperate oceanic climate,3541,13187,0.268522029271252,,2001-2025-A1FI
2437450,Tamias sibiricus,Cfb,Temperate oceanic climate,3541,13187,0.268522029271252,,2026-2050-A1FI
2437450,Tamias sibiricus,Cfb,Temperate oceanic climate,3541,13187,0.268522029271252,,2051-2075-A1FI
2437450,Tamias sibiricus,Cfa,Humid subtropical climate,1211,13187,0.09183286570106924,,2051-2075-A1FI
2437450,Tamias sibiricus,Cfa,Humid subtropical climate,1211,13187,0.09183286570106924,,2076-2100-A1FI
2437450,Tamias sibiricus,Csa,Hot-summer Mediterranean climate,1,13187,7.58322590429969e-5,,2076-2100-A1FI
2440934,Axis axis,Cfb,Temperate oceanic climate,115,2564,0.04485179407176287,,2071-2100_Beck
2440934,Axis axis,Cfa,Humid subtropical climate,449,2564,0.1751170046801872,,2071-2100_Beck
2440934,Axis axis,Cfb,Temperate oceanic climate,115,2564,0.04485179407176287,,2001-2025-A1FI
2440934,Axis axis,Cfb,Temperate oceanic climate,115,2564,0.04485179407176287,,2026-2050-A1FI
2440934,Axis axis,Cfb,Temperate oceanic climate,115,2564,0.04485179407176287,,2051-2075-A1FI
2440934,Axis axis,Cfa,Humid subtropical climate,449,2564,0.1751170046801872,,2051-2075-A1FI
2440934,Axis axis,Csa,Hot-summer Mediterranean climate,77,2564,0.03003120124804992,,2076-2100-A1FI
2440934,Axis axis,Cfa,Humid subtropical climate,449,2564,0.1751170046801872,,2076-2100-A1FI
2440946,Muntiacus reevesi,Cfa,Humid subtropical climate,145,17223,0.00841897462695233,,2071-2100_Beck
2440946,Muntiacus reevesi,Cfb,Temperate oceanic climate,17020,17223,0.9882134355222668,,2071-2100_Beck
2440946,Muntiacus reevesi,Cfb,Temperate oceanic climate,17020,17223,0.9882134355222668,,2001-2025-A1FI
2440946,Muntiacus reevesi,Cfb,Temperate oceanic climate,17020,17223,0.9882134355222668,,2026-2050-A1FI
2440946,Muntiacus reevesi,Cfa,Humid subtropical climate,145,17223,0.00841897462695233,,2051-2075-A1FI
2440946,Muntiacus reevesi,Cfb,Temperate oceanic climate,17020,17223,0.9882134355222668,,2051-2075-A1FI
2440946,Muntiacus reevesi,Cfa,Humid subtropical climate,145,17223,0.00841897462695233,,2076-2100-A1FI
2440946,Muntiacus reevesi,Csa,Hot-summer Mediterranean climate,2,17223,1.161237879579632e-4,,2076-2100-A1FI
2443002,Trachemys scripta,Cfb,Temperate oceanic climate,7280,34689,0.20986479863933813,,2071-2100_Beck
2443002,Trachemys scripta,Cfa,Humid subtropical climate,18387,34689,0.5300527544754822,,2071-2100_Beck
2443002,Trachemys scripta,Cfb,Temperate oceanic climate,7280,34689,0.20986479863933813,,2001-2025-A1FI
2443002,Trachemys scripta,Cfb,Temperate oceanic climate,7280,34689,0.20986479863933813,,2026-2050-A1FI
2443002,Trachemys scripta,Cfb,Temperate oceanic climate,7280,34689,0.20986479863933813,,2051-2075-A1FI
2443002,Trachemys scripta,Cfa,Humid subtropical climate,18387,34689,0.5300527544754822,,2051-2075-A1FI
2443002,Trachemys scripta,Cfa,Humid subtropical climate,18387,34689,0.5300527544754822,,2076-2100-A1FI
2443002,Trachemys scripta,Csa,Hot-summer Mediterranean climate,2217,34689,0.06391074980541382,,2076-2100-A1FI
2480764,Threskiornis aethiopicus,Cfa,Humid subtropical climate,36238,279457,0.12967290137659818,,2071-2100_Beck
2480764,Threskiornis NA,Cfa,Humid subtropical climate,36238,279457,0.12967290137659818,,2071-2100_Beck
2480764,Threskiornis aethiopicus,Cfb,Temperate oceanic climate,36914,279457,0.13209187817803814,,2071-2100_Beck
2480764,Threskiornis NA,Cfb,Temperate oceanic climate,36914,279457,0.13209187817803814,,2071-2100_Beck
2480764,Threskiornis aethiopicus,Cfb,Temperate oceanic climate,36914,279457,0.13209187817803814,,2001-2025-A1FI
2480764,Threskiornis NA,Cfb,Temperate oceanic climate,36914,279457,0.13209187817803814,,2001-2025-A1FI
2480764,Threskiornis aethiopicus,Cfb,Temperate oceanic climate,36914,279457,0.13209187817803814,,2026-2050-A1FI
2480764,Threskiornis NA,Cfb,Temperate oceanic climate,36914,279457,0.13209187817803814,,2026-2050-A1FI
2480764,Threskiornis aethiopicus,Cfa,Humid subtropical climate,36238,279457,0.12967290137659818,,2051-2075-A1FI
2480764,Threskiornis NA,Cfa,Humid subtropical climate,36238,279457,0.12967290137659818,,2051-2075-A1FI
2480764,Threskiornis aethiopicus,Cfb,Temperate oceanic climate,36914,279457,0.13209187817803814,,2051-2075-A1FI
2480764,Threskiornis NA,Cfb,Temperate oceanic climate,36914,279457,0.13209187817803814,,2051-2075-A1FI
2480764,Threskiornis aethiopicus,Cfa,Humid subtropical climate,36238,279457,0.12967290137659818,,2076-2100-A1FI
2480764,Threskiornis NA,Cfa,Humid subtropical climate,36238,279457,0.12967290137659818,,2076-2100-A1FI
2480764,Threskiornis aethiopicus,Csa,Hot-summer Mediterranean climate,9369,279457,0.03352573025545969,,2076-2100-A1FI
2480764,Threskiornis NA,Csa,Hot-summer Mediterranean climate,9369,279457,0.03352573025545969,,2076-2100-A1FI
2482499,Corvus splendens,Cfb,Temperate oceanic climate,1186,805572,0.00147224580794764,,2071-2100_Beck
2482499,Corvus NA,Cfb,Temperate oceanic climate,1186,805572,0.00147224580794764,,2071-2100_Beck
2482499,Corvus splendens,Cfa,Humid subtropical climate,2377,805572,0.00295069838574329,,2071-2100_Beck
2482499,Corvus NA,Cfa,Humid subtropical climate,2377,805572,0.00295069838574329,,2071-2100_Beck
2482499,Corvus splendens,Cfb,Temperate oceanic climate,1186,805572,0.00147224580794764,,2001-2025-A1FI
2482499,Corvus NA,Cfb,Temperate oceanic climate,1186,805572,0.00147224580794764,,2001-2025-A1FI
2482499,Corvus splendens,Cfb,Temperate oceanic climate,1186,805572,0.00147224580794764,,2026-2050-A1FI
2482499,Corvus NA,Cfb,Temperate oceanic climate,1186,805572,0.00147224580794764,,2026-2050-A1FI
2482499,Corvus splendens,Cfb,Temperate oceanic climate,1186,805572,0.00147224580794764,,2051-2075-A1FI
2482499,Corvus NA,Cfb,Temperate oceanic climate,1186,805572,0.00147224580794764,,2051-2075-A1FI
2482499,Corvus splendens,Cfa,Humid subtropical climate,2377,805572,0.00295069838574329,,2051-2075-A1FI
2482499,Corvus NA,Cfa,Humid subtropical climate,2377,805572,0.00295069838574329,,2051-2075-A1FI
2482499,Corvus splendens,Csa,Hot-summer Mediterranean climate,2198,805572,0.00272849602518458,,2076-2100-A1FI
2482499,Corvus NA,Csa,Hot-summer Mediterranean climate,2198,805572,0.00272849602518458,,2076-2100-A1FI
2482499,Corvus splendens,Cfa,Humid subtropical climate,2377,805572,0.00295069838574329,,2076-2100-A1FI
2482499,Corvus NA,Cfa,Humid subtropical climate,2377,805572,0.00295069838574329,,2076-2100-A1FI
2486131,Pycnonotus cafer,Cfb,Temperate oceanic climate,39,685471,5.68951859378442e-5,,2071-2100_Beck
2486131,Pycnonotus NA,Cfb,Temperate oceanic climate,39,685471,5.68951859378442e-5,,2071-2100_Beck
2486131,Pycnonotus cafer,Cfa,Humid subtropical climate,6635,685471,0.00967947586404092,,2071-2100_Beck
2486131,Pycnonotus NA,Cfa,Humid subtropical climate,6635,685471,0.00967947586404092,,2071-2100_Beck
2486131,Pycnonotus cafer,Cfb,Temperate oceanic climate,39,685471,5.68951859378442e-5,,2001-2025-A1FI
2486131,Pycnonotus NA,Cfb,Temperate oceanic climate,39,685471,5.68951859378442e-5,,2001-2025-A1FI
2486131,Pycnonotus cafer,Cfb,Temperate oceanic climate,39,685471,5.68951859378442e-5,,2026-2050-A1FI
2486131,Pycnonotus NA,Cfb,Temperate oceanic climate,39,685471,5.68951859378442e-5,,2026-2050-A1FI
2486131,Pycnonotus cafer,Cfb,Temperate oceanic climate,39,685471,5.68951859378442e-5,,2051-2075-A1FI
2486131,Pycnonotus NA,Cfb,Temperate oceanic climate,39,685471,5.68951859378442e-5,,2051-2075-A1FI
2486131,Pycnonotus cafer,Cfa,Humid subtropical climate,6635,685471,0.00967947586404092,,2051-2075-A1FI
2486131,Pycnonotus NA,Cfa,Humid subtropical climate,6635,685471,0.00967947586404092,,2051-2075-A1FI
2486131,Pycnonotus cafer,Cfa,Humid subtropical climate,6635,685471,0.00967947586404092,,2076-2100-A1FI
2486131,Pycnonotus NA,Cfa,Humid subtropical climate,6635,685471,0.00967947586404092,,2076-2100-A1FI
2486131,Pycnonotus cafer,Csa,Hot-summer Mediterranean climate,3028,685471,0.00441740059025108,,2076-2100-A1FI
2486131,Pycnonotus NA,Csa,Hot-summer Mediterranean climate,3028,685471,0.00441740059025108,,2076-2100-A1FI
2489005,Acridotheres tristis,Cfb,Temperate oceanic climate,330487,1777396,0.1859388678718755,,2071-2100_Beck
2489005,Acridotheres NA,Cfb,Temperate oceanic climate,330487,1777396,0.1859388678718755,,2071-2100_Beck
2489005,Acridotheres tristis,Cfa,Humid subtropical climate,218785,1777396,0.12309299672104584,,2071-2100_Beck
2489005,Acridotheres NA,Cfa,Humid subtropical climate,218785,1777396,0.12309299672104584,,2071-2100_Beck
2489005,Acridotheres tristis,Cfb,Temperate oceanic climate,330487,1777396,0.1859388678718755,,2001-2025-A1FI
2489005,Acridotheres NA,Cfb,Temperate oceanic climate,330487,1777396,0.1859388678718755,,2001-2025-A1FI
2489005,Acridotheres tristis,Cfb,Temperate oceanic climate,330487,1777396,0.1859388678718755,,2026-2050-A1FI
2489005,Acridotheres NA,Cfb,Temperate oceanic climate,330487,1777396,0.1859388678718755,,2026-2050-A1FI
2489005,Acridotheres tristis,Cfb,Temperate oceanic climate,330487,1777396,0.1859388678718755,,2051-2075-A1FI
2489005,Acridotheres NA,Cfb,Temperate oceanic climate,330487,1777396,0.1859388678718755,,2051-2075-A1FI
